

============================== EXP at 2025-04-20 03:45:44 ==============================


============================== EXP at 2025-04-20 04:02:10 ==============================
dev | avg_loss: 1.945587158203125 | {'exact_match': 0.0, 'rougeL': 13.4119}
train | epoch   0 | Iter:      6/1249960 | global iter:      4/624980 | loss: 1.6128 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale: 536870912.0000 | micro time: 1.195 | step time: 1.815
train | epoch   0 | Iter:    190/1249960 | global iter:     96/624980 | loss: 1.0344 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.480 | step time: 2.631
train | epoch   0 | Iter:    198/1249960 | global iter:    100/624980 | loss: 1.0932 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.494 | step time: 2.625
train | epoch   0 | Iter:    206/1249960 | global iter:    104/624980 | loss: 0.8878 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.524 | step time: 2.662
train | epoch   0 | Iter:    214/1249960 | global iter:    108/624980 | loss: 0.9545 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.462 | step time: 2.590
train | epoch   0 | Iter:    222/1249960 | global iter:    112/624980 | loss: 0.9479 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.499 | step time: 2.634
train | epoch   0 | Iter:    230/1249960 | global iter:    116/624980 | loss: 1.0526 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.464 | step time: 2.617
train | epoch   0 | Iter:    238/1249960 | global iter:    120/624980 | loss: 0.9681 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.501 | step time: 2.618
train | epoch   0 | Iter:    246/1249960 | global iter:    124/624980 | loss: 0.9792 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.495 | step time: 2.629
train | epoch   0 | Iter:    254/1249960 | global iter:    128/624980 | loss: 1.0721 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.489 | step time: 2.638
train | epoch   0 | Iter:    262/1249960 | global iter:    132/624980 | loss: 1.0165 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.485 | step time: 2.632
train | epoch   0 | Iter:    270/1249960 | global iter:    136/624980 | loss: 0.8749 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.496 | step time: 2.627
train | epoch   0 | Iter:    278/1249960 | global iter:    140/624980 | loss: 1.0290 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.496 | step time: 2.612
train | epoch   0 | Iter:    286/1249960 | global iter:    144/624980 | loss: 0.8815 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.502 | step time: 2.621
train | epoch   0 | Iter:    294/1249960 | global iter:    148/624980 | loss: 1.0130 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.476 | step time: 2.616
train | epoch   0 | Iter:    302/1249960 | global iter:    152/624980 | loss: 1.0147 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.648
train | epoch   0 | Iter:    310/1249960 | global iter:    156/624980 | loss: 1.0194 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.472 | step time: 2.609
train | epoch   0 | Iter:    318/1249960 | global iter:    160/624980 | loss: 1.0268 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.535 | step time: 2.641
train | epoch   0 | Iter:    326/1249960 | global iter:    164/624980 | loss: 0.8721 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.519 | step time: 2.647
train | epoch   0 | Iter:    334/1249960 | global iter:    168/624980 | loss: 0.9134 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.528 | step time: 2.642
train | epoch   0 | Iter:    342/1249960 | global iter:    172/624980 | loss: 1.1263 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.475 | step time: 2.633
train | epoch   0 | Iter:    350/1249960 | global iter:    176/624980 | loss: 1.0894 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.480 | step time: 2.629
train | epoch   0 | Iter:    358/1249960 | global iter:    180/624980 | loss: 0.9773 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.512 | step time: 2.645
train | epoch   0 | Iter:    366/1249960 | global iter:    184/624980 | loss: 1.1207 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.465 | step time: 2.615
train | epoch   0 | Iter:    374/1249960 | global iter:    188/624980 | loss: 1.0721 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.515 | step time: 2.632
train | epoch   0 | Iter:    382/1249960 | global iter:    192/624980 | loss: 1.0224 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.531 | step time: 2.646
train | epoch   0 | Iter:    390/1249960 | global iter:    196/624980 | loss: 1.0445 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.484 | step time: 2.637
train | epoch   0 | Iter:    398/1249960 | global iter:    200/624980 | loss: 1.0894 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.508 | step time: 2.618
train | epoch   0 | Iter:    406/1249960 | global iter:    204/624980 | loss: 0.9401 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.483 | step time: 2.599
train | epoch   0 | Iter:    414/1249960 | global iter:    208/624980 | loss: 1.0920 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.527 | step time: 2.636
train | epoch   0 | Iter:    422/1249960 | global iter:    212/624980 | loss: 1.1168 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.517 | step time: 2.618
train | epoch   0 | Iter:    430/1249960 | global iter:    216/624980 | loss: 0.9959 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.585 | step time: 2.771
train | epoch   0 | Iter:    438/1249960 | global iter:    220/624980 | loss: 0.9018 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.569 | step time: 2.747
train | epoch   0 | Iter:    446/1249960 | global iter:    224/624980 | loss: 0.9775 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.669
train | epoch   0 | Iter:    454/1249960 | global iter:    228/624980 | loss: 0.9225 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.489 | step time: 2.667
train | epoch   0 | Iter:    462/1249960 | global iter:    232/624980 | loss: 1.0669 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.485 | step time: 2.607
train | epoch   0 | Iter:    470/1249960 | global iter:    236/624980 | loss: 1.0560 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.476 | step time: 2.641
train | epoch   0 | Iter:    478/1249960 | global iter:    240/624980 | loss: 1.0804 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.504 | step time: 2.660
train | epoch   0 | Iter:    486/1249960 | global iter:    244/624980 | loss: 1.0738 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.525 | step time: 2.639
train | epoch   0 | Iter:    494/1249960 | global iter:    248/624980 | loss: 1.0309 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.485 | step time: 2.634
train | epoch   0 | Iter:    502/1249960 | global iter:    252/624980 | loss: 0.9980 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.499 | step time: 2.659
train | epoch   0 | Iter:    510/1249960 | global iter:    256/624980 | loss: 0.9630 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.491 | step time: 2.624
train | epoch   0 | Iter:    518/1249960 | global iter:    260/624980 | loss: 0.9019 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.491 | step time: 2.626
train | epoch   0 | Iter:    526/1249960 | global iter:    264/624980 | loss: 0.8908 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.456 | step time: 2.620
train | epoch   0 | Iter:    534/1249960 | global iter:    268/624980 | loss: 1.1429 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.517 | step time: 2.628
train | epoch   0 | Iter:    542/1249960 | global iter:    272/624980 | loss: 1.0127 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.504 | step time: 2.618
train | epoch   0 | Iter:    550/1249960 | global iter:    276/624980 | loss: 1.0044 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.483 | step time: 2.612
train | epoch   0 | Iter:    558/1249960 | global iter:    280/624980 | loss: 0.9216 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.492 | step time: 2.627
train | epoch   0 | Iter:    566/1249960 | global iter:    284/624980 | loss: 0.9344 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.495 | step time: 2.641
train | epoch   0 | Iter:    574/1249960 | global iter:    288/624980 | loss: 1.1170 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.469 | step time: 2.612
train | epoch   0 | Iter:    582/1249960 | global iter:    292/624980 | loss: 1.1452 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.502 | step time: 2.624
train | epoch   0 | Iter:    590/1249960 | global iter:    296/624980 | loss: 1.0128 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.471 | step time: 2.610
train | epoch   0 | Iter:    598/1249960 | global iter:    300/624980 | loss: 1.0369 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.536 | step time: 2.637
train | epoch   0 | Iter:    606/1249960 | global iter:    304/624980 | loss: 1.0973 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.496 | step time: 2.624
train | epoch   0 | Iter:    614/1249960 | global iter:    308/624980 | loss: 0.9168 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.498 | step time: 2.617
train | epoch   0 | Iter:    622/1249960 | global iter:    312/624980 | loss: 0.9965 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.519 | step time: 2.611
train | epoch   0 | Iter:    630/1249960 | global iter:    316/624980 | loss: 1.0267 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.475 | step time: 2.614
train | epoch   0 | Iter:    638/1249960 | global iter:    320/624980 | loss: 0.8918 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.495 | step time: 2.628
train | epoch   0 | Iter:    646/1249960 | global iter:    324/624980 | loss: 1.1520 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.498 | step time: 2.624
train | epoch   0 | Iter:    654/1249960 | global iter:    328/624980 | loss: 0.8478 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.512 | step time: 2.618
train | epoch   0 | Iter:    662/1249960 | global iter:    332/624980 | loss: 0.9010 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.499 | step time: 2.636
train | epoch   0 | Iter:    670/1249960 | global iter:    336/624980 | loss: 1.0218 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.543 | step time: 2.635
train | epoch   0 | Iter:    678/1249960 | global iter:    340/624980 | loss: 1.0578 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.514 | step time: 2.641
train | epoch   0 | Iter:    686/1249960 | global iter:    344/624980 | loss: 1.0370 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.486 | step time: 2.616
train | epoch   0 | Iter:    694/1249960 | global iter:    348/624980 | loss: 0.8341 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.549 | step time: 2.632
train | epoch   0 | Iter:    702/1249960 | global iter:    352/624980 | loss: 0.9369 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.491 | step time: 2.624
train | epoch   0 | Iter:    710/1249960 | global iter:    356/624980 | loss: 0.9553 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.494 | step time: 2.634
train | epoch   0 | Iter:    718/1249960 | global iter:    360/624980 | loss: 0.9725 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.499 | step time: 2.628
train | epoch   0 | Iter:    726/1249960 | global iter:    364/624980 | loss: 1.1281 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.500 | step time: 2.639
train | epoch   0 | Iter:    734/1249960 | global iter:    368/624980 | loss: 1.0012 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.492 | step time: 2.630
train | epoch   0 | Iter:    742/1249960 | global iter:    372/624980 | loss: 1.0555 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.512 | step time: 2.628
train | epoch   0 | Iter:    750/1249960 | global iter:    376/624980 | loss: 1.1396 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.505 | step time: 2.644
train | epoch   0 | Iter:    758/1249960 | global iter:    380/624980 | loss: 1.0993 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.459 | step time: 2.604
train | epoch   0 | Iter:    766/1249960 | global iter:    384/624980 | loss: 0.9791 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.487 | step time: 2.619
train | epoch   0 | Iter:    774/1249960 | global iter:    388/624980 | loss: 0.9282 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.510 | step time: 2.627
train | epoch   0 | Iter:    782/1249960 | global iter:    392/624980 | loss: 1.0807 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.483 | step time: 2.600
train | epoch   0 | Iter:    790/1249960 | global iter:    396/624980 | loss: 0.9419 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.499 | step time: 2.628
train | epoch   0 | Iter:    798/1249960 | global iter:    400/624980 | loss: 1.0399 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.483 | step time: 2.642
train | epoch   0 | Iter:    806/1249960 | global iter:    404/624980 | loss: 1.0125 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.513 | step time: 2.628
train | epoch   0 | Iter:    814/1249960 | global iter:    408/624980 | loss: 1.0465 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.622
train | epoch   0 | Iter:    822/1249960 | global iter:    412/624980 | loss: 1.0691 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.478 | step time: 2.638
train | epoch   0 | Iter:    830/1249960 | global iter:    416/624980 | loss: 1.2199 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.495 | step time: 2.615
train | epoch   0 | Iter:    838/1249960 | global iter:    420/624980 | loss: 1.0735 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.513 | step time: 2.613
train | epoch   0 | Iter:    846/1249960 | global iter:    424/624980 | loss: 0.8550 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.482 | step time: 2.630
train | epoch   0 | Iter:    854/1249960 | global iter:    428/624980 | loss: 0.9657 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.470 | step time: 2.635
train | epoch   0 | Iter:    862/1249960 | global iter:    432/624980 | loss: 1.0909 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.527 | step time: 2.619
train | epoch   0 | Iter:    870/1249960 | global iter:    436/624980 | loss: 0.8468 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.484 | step time: 2.638
train | epoch   0 | Iter:    878/1249960 | global iter:    440/624980 | loss: 1.2156 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.518 | step time: 2.643
train | epoch   0 | Iter:    886/1249960 | global iter:    444/624980 | loss: 1.0341 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.522 | step time: 2.645
train | epoch   0 | Iter:    894/1249960 | global iter:    448/624980 | loss: 0.9301 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.510 | step time: 2.625
train | epoch   0 | Iter:    902/1249960 | global iter:    452/624980 | loss: 1.0007 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.459 | step time: 2.673
train | epoch   0 | Iter:    910/1249960 | global iter:    456/624980 | loss: 1.0241 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.487 | step time: 2.614
train | epoch   0 | Iter:    918/1249960 | global iter:    460/624980 | loss: 0.8886 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.507 | step time: 2.623
train | epoch   0 | Iter:    926/1249960 | global iter:    464/624980 | loss: 1.1094 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.518 | step time: 2.653
train | epoch   0 | Iter:    934/1249960 | global iter:    468/624980 | loss: 0.9938 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.543 | step time: 2.661
train | epoch   0 | Iter:    942/1249960 | global iter:    472/624980 | loss: 0.9416 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.545 | step time: 2.646
train | epoch   0 | Iter:    950/1249960 | global iter:    476/624980 | loss: 1.0111 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.517 | step time: 2.635
train | epoch   0 | Iter:    958/1249960 | global iter:    480/624980 | loss: 1.1491 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.491 | step time: 2.621
train | epoch   0 | Iter:    966/1249960 | global iter:    484/624980 | loss: 0.8758 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.486 | step time: 2.603
train | epoch   0 | Iter:    974/1249960 | global iter:    488/624980 | loss: 1.0866 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.625
train | epoch   0 | Iter:    982/1249960 | global iter:    492/624980 | loss: 0.9375 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.498 | step time: 2.636
train | epoch   0 | Iter:    990/1249960 | global iter:    496/624980 | loss: 0.9344 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.630
train | epoch   0 | Iter:    998/1249960 | global iter:    500/624980 | loss: 1.0944 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.510 | step time: 2.616
train | epoch   0 | Iter:   1006/1249960 | global iter:    504/624980 | loss: 1.0390 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.501 | step time: 2.608
train | epoch   0 | Iter:   1014/1249960 | global iter:    508/624980 | loss: 0.8761 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.476 | step time: 2.631
train | epoch   0 | Iter:   1022/1249960 | global iter:    512/624980 | loss: 1.0071 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.635
train | epoch   0 | Iter:   1030/1249960 | global iter:    516/624980 | loss: 1.0775 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.503 | step time: 2.631
train | epoch   0 | Iter:   1038/1249960 | global iter:    520/624980 | loss: 0.8698 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.490 | step time: 2.628
train | epoch   0 | Iter:   1046/1249960 | global iter:    524/624980 | loss: 1.0344 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.508 | step time: 2.642
train | epoch   0 | Iter:   1054/1249960 | global iter:    528/624980 | loss: 0.9603 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.519 | step time: 2.637
train | epoch   0 | Iter:   1062/1249960 | global iter:    532/624980 | loss: 1.0244 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.499 | step time: 2.666
train | epoch   0 | Iter:   1070/1249960 | global iter:    536/624980 | loss: 0.9311 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.479 | step time: 2.632
train | epoch   0 | Iter:   1078/1249960 | global iter:    540/624980 | loss: 1.0374 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.496 | step time: 2.609
train | epoch   0 | Iter:   1086/1249960 | global iter:    544/624980 | loss: 0.8815 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.512 | step time: 2.622
train | epoch   0 | Iter:   1094/1249960 | global iter:    548/624980 | loss: 0.8889 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.478 | step time: 2.619
train | epoch   0 | Iter:   1102/1249960 | global iter:    552/624980 | loss: 0.9035 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.505 | step time: 2.598
train | epoch   0 | Iter:   1110/1249960 | global iter:    556/624980 | loss: 0.9730 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.528 | step time: 2.616
train | epoch   0 | Iter:   1118/1249960 | global iter:    560/624980 | loss: 1.0965 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.504 | step time: 2.629
train | epoch   0 | Iter:   1126/1249960 | global iter:    564/624980 | loss: 1.0608 | ds_loss: 0.0000 | lr: 1.0000e-05 | scale:  4096.0000 | micro time: 1.510 | step time: 2.647
