

============================== EXP at 2025-04-06 22:15:26 ==============================


============================== EXP at 2025-04-06 22:23:32 ==============================
dev | avg_loss: 2.0389120449890963 | {'exact_match': 0.0, 'rougeL': 5.9842}


============================== EXP at 2025-04-06 22:40:16 ==============================
dev | avg_loss: 2.03891194188917 | {'exact_match': 0.0, 'rougeL': 5.5521}
train | epoch   0 | Iter:      4/  2110 | global iter:      4/  2110 | loss: 1.5301 | ds_loss: 0.0000 | lr: 5.0000e-05 | scale:     1.0000 | micro time: 3.787 | step time: 3.887
train | epoch   0 | Iter:    152/  2110 | global iter:    152/  2110 | loss: 0.4379 | ds_loss: 0.0000 | lr: 4.9364e-05 | scale:     1.0000 | micro time: 3.791 | step time: 3.792
train | epoch   0 | Iter:    156/  2110 | global iter:    156/  2110 | loss: 0.4724 | ds_loss: 0.0000 | lr: 4.9330e-05 | scale:     1.0000 | micro time: 3.802 | step time: 3.783
train | epoch   0 | Iter:    160/  2110 | global iter:    160/  2110 | loss: 0.3393 | ds_loss: 0.0000 | lr: 4.9295e-05 | scale:     1.0000 | micro time: 3.790 | step time: 3.787
train | epoch   0 | Iter:    164/  2110 | global iter:    164/  2110 | loss: 0.5729 | ds_loss: 0.0000 | lr: 4.9260e-05 | scale:     1.0000 | micro time: 3.785 | step time: 3.789
train | epoch   0 | Iter:    168/  2110 | global iter:    168/  2110 | loss: 0.5294 | ds_loss: 0.0000 | lr: 4.9224e-05 | scale:     1.0000 | micro time: 3.769 | step time: 3.783
train | epoch   0 | Iter:    172/  2110 | global iter:    172/  2110 | loss: 0.4095 | ds_loss: 0.0000 | lr: 4.9186e-05 | scale:     1.0000 | micro time: 3.766 | step time: 3.770
train | epoch   0 | Iter:    176/  2110 | global iter:    176/  2110 | loss: 0.5477 | ds_loss: 0.0000 | lr: 4.9148e-05 | scale:     1.0000 | micro time: 3.806 | step time: 3.790
train | epoch   0 | Iter:    180/  2110 | global iter:    180/  2110 | loss: 0.4703 | ds_loss: 0.0000 | lr: 4.9109e-05 | scale:     1.0000 | micro time: 3.783 | step time: 3.785
train | epoch   0 | Iter:    184/  2110 | global iter:    184/  2110 | loss: 0.4563 | ds_loss: 0.0000 | lr: 4.9070e-05 | scale:     1.0000 | micro time: 3.771 | step time: 3.777
train | epoch   0 | Iter:    188/  2110 | global iter:    188/  2110 | loss: 0.4571 | ds_loss: 0.0000 | lr: 4.9029e-05 | scale:     1.0000 | micro time: 3.786 | step time: 3.781
train | epoch   0 | Iter:    192/  2110 | global iter:    192/  2110 | loss: 0.5452 | ds_loss: 0.0000 | lr: 4.8987e-05 | scale:     1.0000 | micro time: 3.759 | step time: 3.774
train | epoch   0 | Iter:    196/  2110 | global iter:    196/  2110 | loss: 0.4329 | ds_loss: 0.0000 | lr: 4.8945e-05 | scale:     1.0000 | micro time: 3.782 | step time: 3.778
train | epoch   0 | Iter:    200/  2110 | global iter:    200/  2110 | loss: 0.4835 | ds_loss: 0.0000 | lr: 4.8902e-05 | scale:     1.0000 | micro time: 3.804 | step time: 3.779
train | epoch   0 | Iter:    204/  2110 | global iter:    204/  2110 | loss: 0.3889 | ds_loss: 0.0000 | lr: 4.8858e-05 | scale:     1.0000 | micro time: 3.810 | step time: 3.792
train | epoch   0 | Iter:    208/  2110 | global iter:    208/  2110 | loss: 0.3385 | ds_loss: 0.0000 | lr: 4.8813e-05 | scale:     1.0000 | micro time: 3.790 | step time: 3.785
train | epoch   0 | Iter:    212/  2110 | global iter:    212/  2110 | loss: 0.4443 | ds_loss: 0.0000 | lr: 4.8767e-05 | scale:     1.0000 | micro time: 3.367 | step time: 3.686
train | epoch   1 | Iter:    216/  2110 | global iter:    216/  2110 | loss: 0.4040 | ds_loss: 0.0000 | lr: 4.8721e-05 | scale:     1.0000 | micro time: 3.814 | step time: 3.894
train | epoch   1 | Iter:    220/  2110 | global iter:    220/  2110 | loss: 0.3293 | ds_loss: 0.0000 | lr: 4.8673e-05 | scale:     1.0000 | micro time: 3.771 | step time: 3.788
train | epoch   1 | Iter:    224/  2110 | global iter:    224/  2110 | loss: 0.3775 | ds_loss: 0.0000 | lr: 4.8625e-05 | scale:     1.0000 | micro time: 3.798 | step time: 3.784
train | epoch   1 | Iter:    228/  2110 | global iter:    228/  2110 | loss: 0.2649 | ds_loss: 0.0000 | lr: 4.8576e-05 | scale:     1.0000 | micro time: 3.780 | step time: 3.793
train | epoch   1 | Iter:    232/  2110 | global iter:    232/  2110 | loss: 0.2293 | ds_loss: 0.0000 | lr: 4.8526e-05 | scale:     1.0000 | micro time: 3.778 | step time: 3.794
train | epoch   1 | Iter:    236/  2110 | global iter:    236/  2110 | loss: 0.2397 | ds_loss: 0.0000 | lr: 4.8476e-05 | scale:     1.0000 | micro time: 3.760 | step time: 3.772
train | epoch   1 | Iter:    240/  2110 | global iter:    240/  2110 | loss: 0.3176 | ds_loss: 0.0000 | lr: 4.8424e-05 | scale:     1.0000 | micro time: 3.780 | step time: 3.790
train | epoch   1 | Iter:    244/  2110 | global iter:    244/  2110 | loss: 0.4097 | ds_loss: 0.0000 | lr: 4.8372e-05 | scale:     1.0000 | micro time: 3.779 | step time: 3.784
train | epoch   1 | Iter:    248/  2110 | global iter:    248/  2110 | loss: 0.3551 | ds_loss: 0.0000 | lr: 4.8318e-05 | scale:     1.0000 | micro time: 3.774 | step time: 3.781
train | epoch   1 | Iter:    252/  2110 | global iter:    252/  2110 | loss: 0.2442 | ds_loss: 0.0000 | lr: 4.8264e-05 | scale:     1.0000 | micro time: 3.826 | step time: 3.791
train | epoch   1 | Iter:    256/  2110 | global iter:    256/  2110 | loss: 0.3112 | ds_loss: 0.0000 | lr: 4.8209e-05 | scale:     1.0000 | micro time: 3.797 | step time: 3.782
train | epoch   1 | Iter:    260/  2110 | global iter:    260/  2110 | loss: 0.2828 | ds_loss: 0.0000 | lr: 4.8154e-05 | scale:     1.0000 | micro time: 3.802 | step time: 3.789
train | epoch   1 | Iter:    264/  2110 | global iter:    264/  2110 | loss: 0.2591 | ds_loss: 0.0000 | lr: 4.8097e-05 | scale:     1.0000 | micro time: 3.790 | step time: 3.791
train | epoch   1 | Iter:    268/  2110 | global iter:    268/  2110 | loss: 0.3668 | ds_loss: 0.0000 | lr: 4.8040e-05 | scale:     1.0000 | micro time: 3.782 | step time: 3.784
train | epoch   1 | Iter:    272/  2110 | global iter:    272/  2110 | loss: 0.2890 | ds_loss: 0.0000 | lr: 4.7982e-05 | scale:     1.0000 | micro time: 3.802 | step time: 3.787
train | epoch   1 | Iter:    276/  2110 | global iter:    276/  2110 | loss: 0.2506 | ds_loss: 0.0000 | lr: 4.7923e-05 | scale:     1.0000 | micro time: 3.802 | step time: 3.796
train | epoch   1 | Iter:    280/  2110 | global iter:    280/  2110 | loss: 0.2920 | ds_loss: 0.0000 | lr: 4.7863e-05 | scale:     1.0000 | micro time: 3.815 | step time: 3.790
train | epoch   1 | Iter:    284/  2110 | global iter:    284/  2110 | loss: 0.2913 | ds_loss: 0.0000 | lr: 4.7802e-05 | scale:     1.0000 | micro time: 3.783 | step time: 3.789
train | epoch   1 | Iter:    288/  2110 | global iter:    288/  2110 | loss: 0.2984 | ds_loss: 0.0000 | lr: 4.7741e-05 | scale:     1.0000 | micro time: 3.806 | step time: 3.794
train | epoch   1 | Iter:    292/  2110 | global iter:    292/  2110 | loss: 0.3372 | ds_loss: 0.0000 | lr: 4.7679e-05 | scale:     1.0000 | micro time: 3.790 | step time: 3.785
train | epoch   1 | Iter:    296/  2110 | global iter:    296/  2110 | loss: 0.2985 | ds_loss: 0.0000 | lr: 4.7616e-05 | scale:     1.0000 | micro time: 3.771 | step time: 3.778
train | epoch   1 | Iter:    300/  2110 | global iter:    300/  2110 | loss: 0.3232 | ds_loss: 0.0000 | lr: 4.7552e-05 | scale:     1.0000 | micro time: 3.790 | step time: 3.783
train | epoch   1 | Iter:    304/  2110 | global iter:    304/  2110 | loss: 0.3733 | ds_loss: 0.0000 | lr: 4.7488e-05 | scale:     1.0000 | micro time: 3.782 | step time: 3.782
train | epoch   1 | Iter:    308/  2110 | global iter:    308/  2110 | loss: 0.4056 | ds_loss: 0.0000 | lr: 4.7422e-05 | scale:     1.0000 | micro time: 3.789 | step time: 3.779
train | epoch   1 | Iter:    312/  2110 | global iter:    312/  2110 | loss: 0.2010 | ds_loss: 0.0000 | lr: 4.7356e-05 | scale:     1.0000 | micro time: 3.783 | step time: 3.782
train | epoch   1 | Iter:    316/  2110 | global iter:    316/  2110 | loss: 0.3594 | ds_loss: 0.0000 | lr: 4.7289e-05 | scale:     1.0000 | micro time: 3.771 | step time: 3.780
train | epoch   1 | Iter:    320/  2110 | global iter:    320/  2110 | loss: 0.2397 | ds_loss: 0.0000 | lr: 4.7221e-05 | scale:     1.0000 | micro time: 3.763 | step time: 3.773
train | epoch   1 | Iter:    324/  2110 | global iter:    324/  2110 | loss: 0.3415 | ds_loss: 0.0000 | lr: 4.7153e-05 | scale:     1.0000 | micro time: 3.775 | step time: 3.784
train | epoch   1 | Iter:    328/  2110 | global iter:    328/  2110 | loss: 0.3129 | ds_loss: 0.0000 | lr: 4.7083e-05 | scale:     1.0000 | micro time: 3.795 | step time: 3.777
train | epoch   1 | Iter:    332/  2110 | global iter:    332/  2110 | loss: 0.2488 | ds_loss: 0.0000 | lr: 4.7013e-05 | scale:     1.0000 | micro time: 3.797 | step time: 3.790
train | epoch   1 | Iter:    336/  2110 | global iter:    336/  2110 | loss: 0.3215 | ds_loss: 0.0000 | lr: 4.6942e-05 | scale:     1.0000 | micro time: 3.794 | step time: 3.782
train | epoch   1 | Iter:    340/  2110 | global iter:    340/  2110 | loss: 0.2659 | ds_loss: 0.0000 | lr: 4.6871e-05 | scale:     1.0000 | micro time: 3.815 | step time: 3.786
train | epoch   1 | Iter:    344/  2110 | global iter:    344/  2110 | loss: 0.2647 | ds_loss: 0.0000 | lr: 4.6798e-05 | scale:     1.0000 | micro time: 3.767 | step time: 3.791
train | epoch   1 | Iter:    348/  2110 | global iter:    348/  2110 | loss: 0.3871 | ds_loss: 0.0000 | lr: 4.6725e-05 | scale:     1.0000 | micro time: 3.794 | step time: 3.790
train | epoch   1 | Iter:    352/  2110 | global iter:    352/  2110 | loss: 0.3242 | ds_loss: 0.0000 | lr: 4.6651e-05 | scale:     1.0000 | micro time: 3.778 | step time: 3.777
train | epoch   1 | Iter:    356/  2110 | global iter:    356/  2110 | loss: 0.3449 | ds_loss: 0.0000 | lr: 4.6576e-05 | scale:     1.0000 | micro time: 3.775 | step time: 3.786
train | epoch   1 | Iter:    360/  2110 | global iter:    360/  2110 | loss: 0.3766 | ds_loss: 0.0000 | lr: 4.6501e-05 | scale:     1.0000 | micro time: 3.781 | step time: 3.787
train | epoch   1 | Iter:    364/  2110 | global iter:    364/  2110 | loss: 0.3203 | ds_loss: 0.0000 | lr: 4.6425e-05 | scale:     1.0000 | micro time: 3.766 | step time: 3.784
train | epoch   1 | Iter:    368/  2110 | global iter:    368/  2110 | loss: 0.2200 | ds_loss: 0.0000 | lr: 4.6348e-05 | scale:     1.0000 | micro time: 3.802 | step time: 3.786
train | epoch   1 | Iter:    372/  2110 | global iter:    372/  2110 | loss: 0.3002 | ds_loss: 0.0000 | lr: 4.6270e-05 | scale:     1.0000 | micro time: 3.779 | step time: 3.773
train | epoch   1 | Iter:    376/  2110 | global iter:    376/  2110 | loss: 0.3305 | ds_loss: 0.0000 | lr: 4.6191e-05 | scale:     1.0000 | micro time: 3.762 | step time: 3.774
train | epoch   1 | Iter:    380/  2110 | global iter:    380/  2110 | loss: 0.2386 | ds_loss: 0.0000 | lr: 4.6112e-05 | scale:     1.0000 | micro time: 3.795 | step time: 3.779
train | epoch   1 | Iter:    384/  2110 | global iter:    384/  2110 | loss: 0.3294 | ds_loss: 0.0000 | lr: 4.6032e-05 | scale:     1.0000 | micro time: 3.798 | step time: 3.790
train | epoch   1 | Iter:    388/  2110 | global iter:    388/  2110 | loss: 0.4135 | ds_loss: 0.0000 | lr: 4.5951e-05 | scale:     1.0000 | micro time: 3.789 | step time: 3.791
train | epoch   1 | Iter:    392/  2110 | global iter:    392/  2110 | loss: 0.3444 | ds_loss: 0.0000 | lr: 4.5870e-05 | scale:     1.0000 | micro time: 3.760 | step time: 3.776
train | epoch   1 | Iter:    396/  2110 | global iter:    396/  2110 | loss: 0.3018 | ds_loss: 0.0000 | lr: 4.5787e-05 | scale:     1.0000 | micro time: 3.809 | step time: 3.787
train | epoch   1 | Iter:    400/  2110 | global iter:    400/  2110 | loss: 0.2265 | ds_loss: 0.0000 | lr: 4.5704e-05 | scale:     1.0000 | micro time: 3.787 | step time: 3.788
train | epoch   1 | Iter:    404/  2110 | global iter:    404/  2110 | loss: 0.3024 | ds_loss: 0.0000 | lr: 4.5621e-05 | scale:     1.0000 | micro time: 3.764 | step time: 3.793
train | epoch   1 | Iter:    408/  2110 | global iter:    408/  2110 | loss: 0.3053 | ds_loss: 0.0000 | lr: 4.5536e-05 | scale:     1.0000 | micro time: 3.774 | step time: 3.785
train | epoch   1 | Iter:    412/  2110 | global iter:    412/  2110 | loss: 0.3431 | ds_loss: 0.0000 | lr: 4.5451e-05 | scale:     1.0000 | micro time: 3.781 | step time: 3.790
train | epoch   1 | Iter:    416/  2110 | global iter:    416/  2110 | loss: 0.3785 | ds_loss: 0.0000 | lr: 4.5365e-05 | scale:     1.0000 | micro time: 3.778 | step time: 3.784
train | epoch   1 | Iter:    420/  2110 | global iter:    420/  2110 | loss: 0.3433 | ds_loss: 0.0000 | lr: 4.5279e-05 | scale:     1.0000 | micro time: 3.774 | step time: 3.794
train | epoch   1 | Iter:    424/  2110 | global iter:    424/  2110 | loss: 0.3549 | ds_loss: 0.0000 | lr: 4.5191e-05 | scale:     1.0000 | micro time: 3.328 | step time: 3.659
train | epoch   2 | Iter:    428/  2110 | global iter:    428/  2110 | loss: 0.1871 | ds_loss: 0.0000 | lr: 4.5103e-05 | scale:     1.0000 | micro time: 3.763 | step time: 3.918
train | epoch   2 | Iter:    432/  2110 | global iter:    432/  2110 | loss: 0.2467 | ds_loss: 0.0000 | lr: 4.5014e-05 | scale:     1.0000 | micro time: 3.789 | step time: 3.784
train | epoch   2 | Iter:    436/  2110 | global iter:    436/  2110 | loss: 0.2157 | ds_loss: 0.0000 | lr: 4.4925e-05 | scale:     1.0000 | micro time: 3.759 | step time: 3.777
train | epoch   2 | Iter:    440/  2110 | global iter:    440/  2110 | loss: 0.1814 | ds_loss: 0.0000 | lr: 4.4835e-05 | scale:     1.0000 | micro time: 3.786 | step time: 3.788
train | epoch   2 | Iter:    444/  2110 | global iter:    444/  2110 | loss: 0.1864 | ds_loss: 0.0000 | lr: 4.4744e-05 | scale:     1.0000 | micro time: 3.785 | step time: 3.785
train | epoch   2 | Iter:    448/  2110 | global iter:    448/  2110 | loss: 0.2033 | ds_loss: 0.0000 | lr: 4.4652e-05 | scale:     1.0000 | micro time: 3.779 | step time: 3.786
train | epoch   2 | Iter:    452/  2110 | global iter:    452/  2110 | loss: 0.1451 | ds_loss: 0.0000 | lr: 4.4560e-05 | scale:     1.0000 | micro time: 3.767 | step time: 3.784
train | epoch   2 | Iter:    456/  2110 | global iter:    456/  2110 | loss: 0.2209 | ds_loss: 0.0000 | lr: 4.4467e-05 | scale:     1.0000 | micro time: 3.788 | step time: 3.787
train | epoch   2 | Iter:    460/  2110 | global iter:    460/  2110 | loss: 0.2360 | ds_loss: 0.0000 | lr: 4.4373e-05 | scale:     1.0000 | micro time: 3.778 | step time: 3.778
train | epoch   2 | Iter:    464/  2110 | global iter:    464/  2110 | loss: 0.2400 | ds_loss: 0.0000 | lr: 4.4279e-05 | scale:     1.0000 | micro time: 3.796 | step time: 3.783
train | epoch   2 | Iter:    468/  2110 | global iter:    468/  2110 | loss: 0.1864 | ds_loss: 0.0000 | lr: 4.4184e-05 | scale:     1.0000 | micro time: 3.775 | step time: 3.783
train | epoch   2 | Iter:    472/  2110 | global iter:    472/  2110 | loss: 0.2674 | ds_loss: 0.0000 | lr: 4.4088e-05 | scale:     1.0000 | micro time: 3.804 | step time: 3.792
train | epoch   2 | Iter:    476/  2110 | global iter:    476/  2110 | loss: 0.2363 | ds_loss: 0.0000 | lr: 4.3992e-05 | scale:     1.0000 | micro time: 3.777 | step time: 3.784
train | epoch   2 | Iter:    480/  2110 | global iter:    480/  2110 | loss: 0.2716 | ds_loss: 0.0000 | lr: 4.3895e-05 | scale:     1.0000 | micro time: 3.792 | step time: 3.782
train | epoch   2 | Iter:    484/  2110 | global iter:    484/  2110 | loss: 0.1783 | ds_loss: 0.0000 | lr: 4.3797e-05 | scale:     1.0000 | micro time: 3.775 | step time: 3.788
train | epoch   2 | Iter:    488/  2110 | global iter:    488/  2110 | loss: 0.1800 | ds_loss: 0.0000 | lr: 4.3699e-05 | scale:     1.0000 | micro time: 3.767 | step time: 3.789
train | epoch   2 | Iter:    492/  2110 | global iter:    492/  2110 | loss: 0.1965 | ds_loss: 0.0000 | lr: 4.3600e-05 | scale:     1.0000 | micro time: 3.792 | step time: 3.780
train | epoch   2 | Iter:    496/  2110 | global iter:    496/  2110 | loss: 0.2862 | ds_loss: 0.0000 | lr: 4.3500e-05 | scale:     1.0000 | micro time: 3.790 | step time: 3.785
train | epoch   2 | Iter:    500/  2110 | global iter:    500/  2110 | loss: 0.1732 | ds_loss: 0.0000 | lr: 4.3400e-05 | scale:     1.0000 | micro time: 3.798 | step time: 3.785
train | epoch   2 | Iter:    504/  2110 | global iter:    504/  2110 | loss: 0.1685 | ds_loss: 0.0000 | lr: 4.3299e-05 | scale:     1.0000 | micro time: 3.786 | step time: 3.787
train | epoch   2 | Iter:    508/  2110 | global iter:    508/  2110 | loss: 0.1559 | ds_loss: 0.0000 | lr: 4.3197e-05 | scale:     1.0000 | micro time: 3.775 | step time: 3.785
train | epoch   2 | Iter:    512/  2110 | global iter:    512/  2110 | loss: 0.2301 | ds_loss: 0.0000 | lr: 4.3095e-05 | scale:     1.0000 | micro time: 3.766 | step time: 3.782
train | epoch   2 | Iter:    516/  2110 | global iter:    516/  2110 | loss: 0.1781 | ds_loss: 0.0000 | lr: 4.2992e-05 | scale:     1.0000 | micro time: 3.770 | step time: 3.777
train | epoch   2 | Iter:    520/  2110 | global iter:    520/  2110 | loss: 0.2172 | ds_loss: 0.0000 | lr: 4.2888e-05 | scale:     1.0000 | micro time: 3.778 | step time: 3.784
train | epoch   2 | Iter:    524/  2110 | global iter:    524/  2110 | loss: 0.2047 | ds_loss: 0.0000 | lr: 4.2784e-05 | scale:     1.0000 | micro time: 3.771 | step time: 3.789
train | epoch   2 | Iter:    528/  2110 | global iter:    528/  2110 | loss: 0.1836 | ds_loss: 0.0000 | lr: 4.2679e-05 | scale:     1.0000 | micro time: 3.802 | step time: 3.790
train | epoch   2 | Iter:    532/  2110 | global iter:    532/  2110 | loss: 0.2316 | ds_loss: 0.0000 | lr: 4.2574e-05 | scale:     1.0000 | micro time: 3.783 | step time: 3.789
train | epoch   2 | Iter:    536/  2110 | global iter:    536/  2110 | loss: 0.1816 | ds_loss: 0.0000 | lr: 4.2468e-05 | scale:     1.0000 | micro time: 3.785 | step time: 3.791
train | epoch   2 | Iter:    540/  2110 | global iter:    540/  2110 | loss: 0.2039 | ds_loss: 0.0000 | lr: 4.2361e-05 | scale:     1.0000 | micro time: 3.799 | step time: 3.788
train | epoch   2 | Iter:    544/  2110 | global iter:    544/  2110 | loss: 0.2825 | ds_loss: 0.0000 | lr: 4.2254e-05 | scale:     1.0000 | micro time: 3.767 | step time: 3.782
train | epoch   2 | Iter:    548/  2110 | global iter:    548/  2110 | loss: 0.2010 | ds_loss: 0.0000 | lr: 4.2146e-05 | scale:     1.0000 | micro time: 3.757 | step time: 3.780
train | epoch   2 | Iter:    552/  2110 | global iter:    552/  2110 | loss: 0.2665 | ds_loss: 0.0000 | lr: 4.2037e-05 | scale:     1.0000 | micro time: 3.777 | step time: 3.789
train | epoch   2 | Iter:    556/  2110 | global iter:    556/  2110 | loss: 0.2115 | ds_loss: 0.0000 | lr: 4.1928e-05 | scale:     1.0000 | micro time: 3.780 | step time: 3.790
