

============================== EXP at 2025-04-20 21:19:04 ==============================
dev | avg_loss: 2.75830078125 | {'exact_match': 0.0, 'rougeL': 5.9377}
train | epoch   0 | Iter:      4/312460 | global iter:      4/312460 | loss: 3.0452 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale: 268435456.0000 | micro time: 0.183 | step time: 0.213
train | epoch   0 | Iter:     48/312460 | global iter:     48/312460 | loss: 1.7413 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.246 | step time: 0.250
train | epoch   0 | Iter:     52/312460 | global iter:     52/312460 | loss: 1.8105 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.256 | step time: 0.255
train | epoch   0 | Iter:     56/312460 | global iter:     56/312460 | loss: 1.7526 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.259 | step time: 0.256
train | epoch   0 | Iter:     60/312460 | global iter:     60/312460 | loss: 1.7620 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.229 | step time: 0.247
train | epoch   0 | Iter:     64/312460 | global iter:     64/312460 | loss: 1.8258 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.258 | step time: 0.250
train | epoch   0 | Iter:     68/312460 | global iter:     68/312460 | loss: 1.7521 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.255 | step time: 0.243
train | epoch   0 | Iter:     72/312460 | global iter:     72/312460 | loss: 1.7395 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.274 | step time: 0.258
train | epoch   0 | Iter:     76/312460 | global iter:     76/312460 | loss: 1.7993 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.244 | step time: 0.247
train | epoch   0 | Iter:     80/312460 | global iter:     80/312460 | loss: 1.6985 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.260 | step time: 0.264
train | epoch   0 | Iter:     84/312460 | global iter:     84/312460 | loss: 1.7145 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.273 | step time: 0.261
train | epoch   0 | Iter:     88/312460 | global iter:     88/312460 | loss: 1.7441 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.239 | step time: 0.255
train | epoch   0 | Iter:     92/312460 | global iter:     92/312460 | loss: 1.7642 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.272 | step time: 0.263
train | epoch   0 | Iter:     96/312460 | global iter:     96/312460 | loss: 1.7292 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.260 | step time: 0.253
train | epoch   0 | Iter:    100/312460 | global iter:    100/312460 | loss: 1.8929 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.243 | step time: 0.253
train | epoch   0 | Iter:    104/312460 | global iter:    104/312460 | loss: 1.7782 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.266 | step time: 0.246
train | epoch   0 | Iter:    108/312460 | global iter:    108/312460 | loss: 1.7502 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.263 | step time: 0.243
train | epoch   0 | Iter:    112/312460 | global iter:    112/312460 | loss: 1.5973 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.227 | step time: 0.250
train | epoch   0 | Iter:    116/312460 | global iter:    116/312460 | loss: 1.6949 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.264 | step time: 0.252
train | epoch   0 | Iter:    120/312460 | global iter:    120/312460 | loss: 1.7135 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.262 | step time: 0.241
train | epoch   0 | Iter:    124/312460 | global iter:    124/312460 | loss: 1.6928 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.235 | step time: 0.243
train | epoch   0 | Iter:    128/312460 | global iter:    128/312460 | loss: 1.7643 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.281 | step time: 0.253
train | epoch   0 | Iter:    132/312460 | global iter:    132/312460 | loss: 1.6873 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.245 | step time: 0.260
train | epoch   0 | Iter:    136/312460 | global iter:    136/312460 | loss: 1.6055 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.241 | step time: 0.247
train | epoch   0 | Iter:    140/312460 | global iter:    140/312460 | loss: 1.7009 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.231
train | epoch   0 | Iter:    144/312460 | global iter:    144/312460 | loss: 1.6815 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.265 | step time: 0.248
train | epoch   0 | Iter:    148/312460 | global iter:    148/312460 | loss: 1.6525 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.249 | step time: 0.246
train | epoch   0 | Iter:    152/312460 | global iter:    152/312460 | loss: 1.7554 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.230 | step time: 0.264
train | epoch   0 | Iter:    156/312460 | global iter:    156/312460 | loss: 1.6934 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.293 | step time: 0.258
train | epoch   0 | Iter:    160/312460 | global iter:    160/312460 | loss: 1.6651 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.275 | step time: 0.257
train | epoch   0 | Iter:    164/312460 | global iter:    164/312460 | loss: 1.7302 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.283 | step time: 0.266
train | epoch   0 | Iter:    168/312460 | global iter:    168/312460 | loss: 1.6465 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.261 | step time: 0.254
train | epoch   0 | Iter:    172/312460 | global iter:    172/312460 | loss: 1.6142 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.238 | step time: 0.250
train | epoch   0 | Iter:    176/312460 | global iter:    176/312460 | loss: 1.5880 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.243 | step time: 0.256
train | epoch   0 | Iter:    180/312460 | global iter:    180/312460 | loss: 1.6981 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.198 | step time: 0.230
train | epoch   0 | Iter:    184/312460 | global iter:    184/312460 | loss: 1.7335 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.263 | step time: 0.264
train | epoch   0 | Iter:    188/312460 | global iter:    188/312460 | loss: 1.8024 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.248 | step time: 0.253
train | epoch   0 | Iter:    192/312460 | global iter:    192/312460 | loss: 1.4268 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.257 | step time: 0.250
train | epoch   0 | Iter:    196/312460 | global iter:    196/312460 | loss: 1.6680 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.268 | step time: 0.250
train | epoch   0 | Iter:    200/312460 | global iter:    200/312460 | loss: 1.6222 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.234 | step time: 0.237
train | epoch   0 | Iter:    204/312460 | global iter:    204/312460 | loss: 1.5340 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.257 | step time: 0.254
train | epoch   0 | Iter:    208/312460 | global iter:    208/312460 | loss: 1.7230 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.251 | step time: 0.264
train | epoch   0 | Iter:    212/312460 | global iter:    212/312460 | loss: 1.6171 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.255 | step time: 0.256
train | epoch   0 | Iter:    216/312460 | global iter:    216/312460 | loss: 1.5705 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.227 | step time: 0.241
train | epoch   0 | Iter:    220/312460 | global iter:    220/312460 | loss: 1.5132 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.236 | step time: 0.251
train | epoch   0 | Iter:    224/312460 | global iter:    224/312460 | loss: 1.5684 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.251 | step time: 0.242
train | epoch   0 | Iter:    228/312460 | global iter:    228/312460 | loss: 1.5936 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.232 | step time: 0.245
train | epoch   0 | Iter:    232/312460 | global iter:    232/312460 | loss: 1.5638 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.235 | step time: 0.249
train | epoch   0 | Iter:    236/312460 | global iter:    236/312460 | loss: 1.7341 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.278 | step time: 0.256
train | epoch   0 | Iter:    240/312460 | global iter:    240/312460 | loss: 1.7080 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.219 | step time: 0.248
train | epoch   0 | Iter:    244/312460 | global iter:    244/312460 | loss: 1.5690 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.231 | step time: 0.238
train | epoch   0 | Iter:    248/312460 | global iter:    248/312460 | loss: 1.5632 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.247 | step time: 0.262
train | epoch   0 | Iter:    252/312460 | global iter:    252/312460 | loss: 1.6514 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.236 | step time: 0.262
train | epoch   0 | Iter:    256/312460 | global iter:    256/312460 | loss: 1.5713 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.263 | step time: 0.247
train | epoch   0 | Iter:    260/312460 | global iter:    260/312460 | loss: 1.6620 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.256 | step time: 0.260
train | epoch   0 | Iter:    264/312460 | global iter:    264/312460 | loss: 1.5519 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.242 | step time: 0.247
train | epoch   0 | Iter:    268/312460 | global iter:    268/312460 | loss: 1.6210 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.241 | step time: 0.238
train | epoch   0 | Iter:    272/312460 | global iter:    272/312460 | loss: 1.5324 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.244 | step time: 0.255
train | epoch   0 | Iter:    276/312460 | global iter:    276/312460 | loss: 1.6804 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.267 | step time: 0.258
train | epoch   0 | Iter:    280/312460 | global iter:    280/312460 | loss: 1.5876 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.258 | step time: 0.257
train | epoch   0 | Iter:    284/312460 | global iter:    284/312460 | loss: 1.4857 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.267 | step time: 0.251
train | epoch   0 | Iter:    288/312460 | global iter:    288/312460 | loss: 1.6455 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.245
train | epoch   0 | Iter:    292/312460 | global iter:    292/312460 | loss: 1.5342 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.241 | step time: 0.253
train | epoch   0 | Iter:    296/312460 | global iter:    296/312460 | loss: 1.7607 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.249 | step time: 0.245
train | epoch   0 | Iter:    300/312460 | global iter:    300/312460 | loss: 1.6115 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.248 | step time: 0.240
train | epoch   0 | Iter:    304/312460 | global iter:    304/312460 | loss: 1.6087 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.219 | step time: 0.245
train | epoch   0 | Iter:    308/312460 | global iter:    308/312460 | loss: 1.5909 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.253 | step time: 0.255
train | epoch   0 | Iter:    312/312460 | global iter:    312/312460 | loss: 1.8256 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.233 | step time: 0.256
train | epoch   0 | Iter:    316/312460 | global iter:    316/312460 | loss: 1.4940 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.265 | step time: 0.253
train | epoch   0 | Iter:    320/312460 | global iter:    320/312460 | loss: 1.6055 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.264
train | epoch   0 | Iter:    324/312460 | global iter:    324/312460 | loss: 1.3982 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.245 | step time: 0.238
train | epoch   0 | Iter:    328/312460 | global iter:    328/312460 | loss: 1.6059 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.265 | step time: 0.245
train | epoch   0 | Iter:    332/312460 | global iter:    332/312460 | loss: 1.7219 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.253 | step time: 0.248
train | epoch   0 | Iter:    336/312460 | global iter:    336/312460 | loss: 1.5875 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.234 | step time: 0.250
train | epoch   0 | Iter:    340/312460 | global iter:    340/312460 | loss: 1.5938 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.259 | step time: 0.267
train | epoch   0 | Iter:    344/312460 | global iter:    344/312460 | loss: 1.5811 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.287 | step time: 0.250
train | epoch   0 | Iter:    348/312460 | global iter:    348/312460 | loss: 1.5067 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.254 | step time: 0.252
train | epoch   0 | Iter:    352/312460 | global iter:    352/312460 | loss: 1.6866 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.262 | step time: 0.247
train | epoch   0 | Iter:    356/312460 | global iter:    356/312460 | loss: 1.4763 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.261 | step time: 0.254
train | epoch   0 | Iter:    360/312460 | global iter:    360/312460 | loss: 1.5777 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.248 | step time: 0.263
train | epoch   0 | Iter:    364/312460 | global iter:    364/312460 | loss: 1.6284 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.251
train | epoch   0 | Iter:    368/312460 | global iter:    368/312460 | loss: 1.6944 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.260 | step time: 0.246
train | epoch   0 | Iter:    372/312460 | global iter:    372/312460 | loss: 1.5728 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.263 | step time: 0.245
train | epoch   0 | Iter:    376/312460 | global iter:    376/312460 | loss: 1.5170 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.280 | step time: 0.265
train | epoch   0 | Iter:    380/312460 | global iter:    380/312460 | loss: 1.5126 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.219 | step time: 0.249
train | epoch   0 | Iter:    384/312460 | global iter:    384/312460 | loss: 1.5305 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.284 | step time: 0.273
train | epoch   0 | Iter:    388/312460 | global iter:    388/312460 | loss: 1.5391 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.260 | step time: 0.258
train | epoch   0 | Iter:    392/312460 | global iter:    392/312460 | loss: 1.5033 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.236 | step time: 0.239
train | epoch   0 | Iter:    396/312460 | global iter:    396/312460 | loss: 1.6258 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.270 | step time: 0.256
train | epoch   0 | Iter:    400/312460 | global iter:    400/312460 | loss: 1.4941 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.251 | step time: 0.248
train | epoch   0 | Iter:    404/312460 | global iter:    404/312460 | loss: 1.7530 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.244 | step time: 0.245
train | epoch   0 | Iter:    408/312460 | global iter:    408/312460 | loss: 1.7116 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.268 | step time: 0.255
train | epoch   0 | Iter:    412/312460 | global iter:    412/312460 | loss: 1.7575 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.233 | step time: 0.239
train | epoch   0 | Iter:    416/312460 | global iter:    416/312460 | loss: 1.6308 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.255 | step time: 0.252
train | epoch   0 | Iter:    420/312460 | global iter:    420/312460 | loss: 1.4612 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.277 | step time: 0.266
train | epoch   0 | Iter:    424/312460 | global iter:    424/312460 | loss: 1.5366 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.245 | step time: 0.232
train | epoch   0 | Iter:    428/312460 | global iter:    428/312460 | loss: 1.6334 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.254 | step time: 0.244
train | epoch   0 | Iter:    432/312460 | global iter:    432/312460 | loss: 1.6141 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.263 | step time: 0.250
train | epoch   0 | Iter:    436/312460 | global iter:    436/312460 | loss: 1.5712 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.258 | step time: 0.241
train | epoch   0 | Iter:    440/312460 | global iter:    440/312460 | loss: 1.5265 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.246 | step time: 0.251
train | epoch   0 | Iter:    444/312460 | global iter:    444/312460 | loss: 1.6141 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.252 | step time: 0.260
train | epoch   0 | Iter:    448/312460 | global iter:    448/312460 | loss: 1.4901 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.266 | step time: 0.259
train | epoch   0 | Iter:    452/312460 | global iter:    452/312460 | loss: 1.6137 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.263 | step time: 0.261
train | epoch   0 | Iter:    456/312460 | global iter:    456/312460 | loss: 1.6299 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.283 | step time: 0.263
train | epoch   0 | Iter:    460/312460 | global iter:    460/312460 | loss: 1.4654 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.254
train | epoch   0 | Iter:    464/312460 | global iter:    464/312460 | loss: 1.6473 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.272 | step time: 0.247
train | epoch   0 | Iter:    468/312460 | global iter:    468/312460 | loss: 1.6430 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.247
train | epoch   0 | Iter:    472/312460 | global iter:    472/312460 | loss: 1.5823 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.273 | step time: 0.254
train | epoch   0 | Iter:    476/312460 | global iter:    476/312460 | loss: 1.4634 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.281 | step time: 0.272
train | epoch   0 | Iter:    480/312460 | global iter:    480/312460 | loss: 1.5622 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.251 | step time: 0.255
train | epoch   0 | Iter:    484/312460 | global iter:    484/312460 | loss: 1.5873 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.237 | step time: 0.247
train | epoch   0 | Iter:    488/312460 | global iter:    488/312460 | loss: 1.5806 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.247 | step time: 0.241
train | epoch   0 | Iter:    492/312460 | global iter:    492/312460 | loss: 1.4238 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.231 | step time: 0.249
train | epoch   0 | Iter:    496/312460 | global iter:    496/312460 | loss: 1.6013 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.244 | step time: 0.247
train | epoch   0 | Iter:    500/312460 | global iter:    500/312460 | loss: 1.5831 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.262 | step time: 0.257
train | epoch   0 | Iter:    504/312460 | global iter:    504/312460 | loss: 1.3871 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.237 | step time: 0.252
train | epoch   0 | Iter:    508/312460 | global iter:    508/312460 | loss: 1.4820 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.239 | step time: 0.247
train | epoch   0 | Iter:    512/312460 | global iter:    512/312460 | loss: 1.4768 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.278 | step time: 0.252
train | epoch   0 | Iter:    516/312460 | global iter:    516/312460 | loss: 1.5688 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.249 | step time: 0.249
train | epoch   0 | Iter:    520/312460 | global iter:    520/312460 | loss: 1.3460 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.271 | step time: 0.259
train | epoch   0 | Iter:    524/312460 | global iter:    524/312460 | loss: 1.5608 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.258
train | epoch   0 | Iter:    528/312460 | global iter:    528/312460 | loss: 1.6443 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.246 | step time: 0.246
train | epoch   0 | Iter:    532/312460 | global iter:    532/312460 | loss: 1.4891 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.245
train | epoch   0 | Iter:    536/312460 | global iter:    536/312460 | loss: 1.5503 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.254 | step time: 0.262
train | epoch   0 | Iter:    540/312460 | global iter:    540/312460 | loss: 1.6833 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.232 | step time: 0.251
train | epoch   0 | Iter:    544/312460 | global iter:    544/312460 | loss: 1.5256 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.246 | step time: 0.256
train | epoch   0 | Iter:    548/312460 | global iter:    548/312460 | loss: 1.6311 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.250 | step time: 0.244
train | epoch   0 | Iter:    552/312460 | global iter:    552/312460 | loss: 1.5131 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.251 | step time: 0.249
train | epoch   0 | Iter:    556/312460 | global iter:    556/312460 | loss: 1.5384 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.259 | step time: 0.250
train | epoch   0 | Iter:    560/312460 | global iter:    560/312460 | loss: 1.4851 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.237 | step time: 0.242
train | epoch   0 | Iter:    564/312460 | global iter:    564/312460 | loss: 1.4766 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.240 | step time: 0.247
train | epoch   0 | Iter:    568/312460 | global iter:    568/312460 | loss: 1.5393 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.247 | step time: 0.243
train | epoch   0 | Iter:    572/312460 | global iter:    572/312460 | loss: 1.6151 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.249 | step time: 0.247
train | epoch   0 | Iter:    576/312460 | global iter:    576/312460 | loss: 1.5977 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:   512.0000 | micro time: 0.246 | step time: 0.241
