

============================== EXP at 2025-03-30 17:58:20 ==============================
dev | avg_loss: 2.242730229287534 | {'exact_match': 0.0, 'rougeL': 5.0034}
train | epoch   0 | Iter:      4/  8460 | global iter:      4/  8460 | loss: 3.9750 | ds_loss: 3.9655 | lr: 5.0000e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.341
train | epoch   0 | Iter:     48/  8460 | global iter:     48/  8460 | loss: 1.8393 | ds_loss: 1.8481 | lr: 4.9996e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.290
train | epoch   0 | Iter:     52/  8460 | global iter:     52/  8460 | loss: 0.9534 | ds_loss: 0.9730 | lr: 4.9995e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.291
train | epoch   0 | Iter:     56/  8460 | global iter:     56/  8460 | loss: 1.1931 | ds_loss: 1.2149 | lr: 4.9995e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.291
train | epoch   0 | Iter:     60/  8460 | global iter:     60/  8460 | loss: 1.0537 | ds_loss: 1.0713 | lr: 4.9994e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.291
train | epoch   0 | Iter:     64/  8460 | global iter:     64/  8460 | loss: 0.9870 | ds_loss: 0.9932 | lr: 4.9993e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.290
train | epoch   0 | Iter:     68/  8460 | global iter:     68/  8460 | loss: 1.3107 | ds_loss: 1.3197 | lr: 4.9992e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.290
train | epoch   0 | Iter:     72/  8460 | global iter:     72/  8460 | loss: 0.9206 | ds_loss: 0.9353 | lr: 4.9991e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.292
train | epoch   0 | Iter:     76/  8460 | global iter:     76/  8460 | loss: 0.7416 | ds_loss: 0.7416 | lr: 4.9990e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.291
train | epoch   0 | Iter:     80/  8460 | global iter:     80/  8460 | loss: 1.2665 | ds_loss: 1.2885 | lr: 4.9989e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.292
train | epoch   0 | Iter:     84/  8460 | global iter:     84/  8460 | loss: 1.1995 | ds_loss: 1.2080 | lr: 4.9988e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.291
train | epoch   0 | Iter:     88/  8460 | global iter:     88/  8460 | loss: 1.2644 | ds_loss: 1.2730 | lr: 4.9987e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.291
train | epoch   0 | Iter:     92/  8460 | global iter:     92/  8460 | loss: 1.0595 | ds_loss: 1.0668 | lr: 4.9985e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.291
train | epoch   0 | Iter:     96/  8460 | global iter:     96/  8460 | loss: 1.1143 | ds_loss: 1.1202 | lr: 4.9984e-04 | scale:     1.0000 | micro time: 0.292 | step time: 0.292
train | epoch   0 | Iter:    100/  8460 | global iter:    100/  8460 | loss: 1.2236 | ds_loss: 1.2646 | lr: 4.9983e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.291
train | epoch   0 | Iter:    104/  8460 | global iter:    104/  8460 | loss: 1.3045 | ds_loss: 1.3227 | lr: 4.9981e-04 | scale:     1.0000 | micro time: 0.293 | step time: 0.293
train | epoch   0 | Iter:    108/  8460 | global iter:    108/  8460 | loss: 1.1183 | ds_loss: 1.1232 | lr: 4.9980e-04 | scale:     1.0000 | micro time: 0.292 | step time: 0.291
train | epoch   0 | Iter:    112/  8460 | global iter:    112/  8460 | loss: 0.8592 | ds_loss: 0.8614 | lr: 4.9978e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.292
train | epoch   0 | Iter:    116/  8460 | global iter:    116/  8460 | loss: 0.9848 | ds_loss: 0.9860 | lr: 4.9977e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.291
train | epoch   0 | Iter:    120/  8460 | global iter:    120/  8460 | loss: 1.3889 | ds_loss: 1.3810 | lr: 4.9975e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.293
train | epoch   0 | Iter:    124/  8460 | global iter:    124/  8460 | loss: 0.9265 | ds_loss: 0.9298 | lr: 4.9974e-04 | scale:     1.0000 | micro time: 0.290 | step time: 0.292
train | epoch   0 | Iter:    128/  8460 | global iter:    128/  8460 | loss: 0.8673 | ds_loss: 0.8702 | lr: 4.9972e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.292
train | epoch   0 | Iter:    132/  8460 | global iter:    132/  8460 | loss: 1.2383 | ds_loss: 1.2413 | lr: 4.9970e-04 | scale:     1.0000 | micro time: 0.292 | step time: 0.293
train | epoch   0 | Iter:    136/  8460 | global iter:    136/  8460 | loss: 0.9083 | ds_loss: 0.9226 | lr: 4.9968e-04 | scale:     1.0000 | micro time: 0.291 | step time: 0.292
train | epoch   0 | Iter:    140/  8460 | global iter:    140/  8460 | loss: 1.1069 | ds_loss: 1.0996 | lr: 4.9966e-04 | scale:     1.0000 | micro time: 0.294 | step time: 0.294
train | epoch   0 | Iter:    144/  8460 | global iter:    144/  8460 | loss: 1.0141 | ds_loss: 1.0193 | lr: 4.9964e-04 | scale:     1.0000 | micro time: 0.293 | step time: 0.293
train | epoch   0 | Iter:    148/  8460 | global iter:    148/  8460 | loss: 1.0419 | ds_loss: 1.0356 | lr: 4.9962e-04 | scale:     1.0000 | micro time: 0.308 | step time: 0.297
train | epoch   0 | Iter:    152/  8460 | global iter:    152/  8460 | loss: 1.4314 | ds_loss: 1.4037 | lr: 4.9960e-04 | scale:     1.0000 | micro time: 0.292 | step time: 0.296
train | epoch   0 | Iter:    156/  8460 | global iter:    156/  8460 | loss: 1.1041 | ds_loss: 1.1066 | lr: 4.9958e-04 | scale:     1.0000 | micro time: 0.293 | step time: 0.293
train | epoch   0 | Iter:    160/  8460 | global iter:    160/  8460 | loss: 1.3278 | ds_loss: 1.3477 | lr: 4.9956e-04 | scale:     1.0000 | micro time: 0.334 | step time: 0.304
train | epoch   0 | Iter:    164/  8460 | global iter:    164/  8460 | loss: 1.0493 | ds_loss: 1.0597 | lr: 4.9954e-04 | scale:     1.0000 | micro time: 0.306 | step time: 0.313
train | epoch   0 | Iter:    168/  8460 | global iter:    168/  8460 | loss: 1.2907 | ds_loss: 1.2894 | lr: 4.9951e-04 | scale:     1.0000 | micro time: 0.292 | step time: 0.295
train | epoch   0 | Iter:    172/  8460 | global iter:    172/  8460 | loss: 0.9173 | ds_loss: 0.9273 | lr: 4.9949e-04 | scale:     1.0000 | micro time: 0.390 | step time: 0.319
train | epoch   0 | Iter:    176/  8460 | global iter:    176/  8460 | loss: 1.4910 | ds_loss: 1.5412 | lr: 4.9947e-04 | scale:     1.0000 | micro time: 0.316 | step time: 0.345
train | epoch   0 | Iter:    180/  8460 | global iter:    180/  8460 | loss: 1.0718 | ds_loss: 1.0861 | lr: 4.9944e-04 | scale:     1.0000 | micro time: 0.296 | step time: 0.303
train | epoch   0 | Iter:    184/  8460 | global iter:    184/  8460 | loss: 1.3070 | ds_loss: 1.2965 | lr: 4.9942e-04 | scale:     1.0000 | micro time: 0.300 | step time: 0.297
train | epoch   0 | Iter:    188/  8460 | global iter:    188/  8460 | loss: 0.7895 | ds_loss: 0.7915 | lr: 4.9939e-04 | scale:     1.0000 | micro time: 0.327 | step time: 0.345
train | epoch   0 | Iter:    192/  8460 | global iter:    192/  8460 | loss: 0.6075 | ds_loss: 0.6109 | lr: 4.9936e-04 | scale:     1.0000 | micro time: 0.309 | step time: 0.316
train | epoch   0 | Iter:    196/  8460 | global iter:    196/  8460 | loss: 0.9231 | ds_loss: 0.9438 | lr: 4.9934e-04 | scale:     1.0000 | micro time: 0.303 | step time: 0.300
train | epoch   0 | Iter:    200/  8460 | global iter:    200/  8460 | loss: 1.4849 | ds_loss: 1.4841 | lr: 4.9931e-04 | scale:     1.0000 | micro time: 0.351 | step time: 0.335
train | epoch   0 | Iter:    204/  8460 | global iter:    204/  8460 | loss: 1.4791 | ds_loss: 1.4816 | lr: 4.9928e-04 | scale:     1.0000 | micro time: 0.315 | step time: 0.323
train | epoch   0 | Iter:    208/  8460 | global iter:    208/  8460 | loss: 0.6967 | ds_loss: 0.7033 | lr: 4.9925e-04 | scale:     1.0000 | micro time: 0.303 | step time: 0.307
train | epoch   0 | Iter:    212/  8460 | global iter:    212/  8460 | loss: 0.8625 | ds_loss: 0.8658 | lr: 4.9923e-04 | scale:     1.0000 | micro time: 0.347 | step time: 0.374
train | epoch   0 | Iter:    216/  8460 | global iter:    216/  8460 | loss: 1.3971 | ds_loss: 1.3934 | lr: 4.9920e-04 | scale:     1.0000 | micro time: 0.314 | step time: 0.324
train | epoch   0 | Iter:    220/  8460 | global iter:    220/  8460 | loss: 0.8367 | ds_loss: 0.8410 | lr: 4.9917e-04 | scale:     1.0000 | micro time: 0.311 | step time: 0.310
train | epoch   0 | Iter:    224/  8460 | global iter:    224/  8460 | loss: 0.7874 | ds_loss: 0.7949 | lr: 4.9914e-04 | scale:     1.0000 | micro time: 0.294 | step time: 0.362
train | epoch   0 | Iter:    228/  8460 | global iter:    228/  8460 | loss: 0.6629 | ds_loss: 0.6777 | lr: 4.9910e-04 | scale:     1.0000 | micro time: 0.311 | step time: 0.303
train | epoch   0 | Iter:    232/  8460 | global iter:    232/  8460 | loss: 0.9181 | ds_loss: 0.9175 | lr: 4.9907e-04 | scale:     1.0000 | micro time: 0.311 | step time: 0.311
train | epoch   0 | Iter:    236/  8460 | global iter:    236/  8460 | loss: 0.9837 | ds_loss: 0.9913 | lr: 4.9904e-04 | scale:     1.0000 | micro time: 0.344 | step time: 0.319
train | epoch   0 | Iter:    240/  8460 | global iter:    240/  8460 | loss: 1.3691 | ds_loss: 1.3759 | lr: 4.9901e-04 | scale:     1.0000 | micro time: 0.325 | step time: 0.334
train | epoch   0 | Iter:    244/  8460 | global iter:    244/  8460 | loss: 1.0396 | ds_loss: 1.0510 | lr: 4.9897e-04 | scale:     1.0000 | micro time: 0.372 | step time: 0.338
train | epoch   0 | Iter:    248/  8460 | global iter:    248/  8460 | loss: 0.9331 | ds_loss: 0.9303 | lr: 4.9894e-04 | scale:     1.0000 | micro time: 0.322 | step time: 0.329
train | epoch   0 | Iter:    252/  8460 | global iter:    252/  8460 | loss: 0.8943 | ds_loss: 0.9121 | lr: 4.9891e-04 | scale:     1.0000 | micro time: 0.335 | step time: 0.332
train | epoch   0 | Iter:    256/  8460 | global iter:    256/  8460 | loss: 1.2696 | ds_loss: 1.2361 | lr: 4.9887e-04 | scale:     1.0000 | micro time: 0.354 | step time: 0.343
train | epoch   0 | Iter:    260/  8460 | global iter:    260/  8460 | loss: 0.8437 | ds_loss: 0.8524 | lr: 4.9884e-04 | scale:     1.0000 | micro time: 0.477 | step time: 0.414
train | epoch   0 | Iter:    264/  8460 | global iter:    264/  8460 | loss: 0.8161 | ds_loss: 0.8200 | lr: 4.9880e-04 | scale:     1.0000 | micro time: 0.308 | step time: 0.305
train | epoch   0 | Iter:    268/  8460 | global iter:    268/  8460 | loss: 1.1850 | ds_loss: 1.2136 | lr: 4.9876e-04 | scale:     1.0000 | micro time: 0.345 | step time: 0.333
train | epoch   0 | Iter:    272/  8460 | global iter:    272/  8460 | loss: 0.9808 | ds_loss: 0.9862 | lr: 4.9873e-04 | scale:     1.0000 | micro time: 0.330 | step time: 0.358
train | epoch   0 | Iter:    276/  8460 | global iter:    276/  8460 | loss: 0.8060 | ds_loss: 0.8270 | lr: 4.9869e-04 | scale:     1.0000 | micro time: 0.301 | step time: 0.368
train | epoch   0 | Iter:    280/  8460 | global iter:    280/  8460 | loss: 0.9992 | ds_loss: 1.0188 | lr: 4.9865e-04 | scale:     1.0000 | micro time: 0.323 | step time: 0.307
train | epoch   0 | Iter:    284/  8460 | global iter:    284/  8460 | loss: 0.7195 | ds_loss: 0.7371 | lr: 4.9861e-04 | scale:     1.0000 | micro time: 0.336 | step time: 0.336
train | epoch   0 | Iter:    288/  8460 | global iter:    288/  8460 | loss: 1.2614 | ds_loss: 1.2737 | lr: 4.9857e-04 | scale:     1.0000 | micro time: 0.334 | step time: 0.347
train | epoch   0 | Iter:    292/  8460 | global iter:    292/  8460 | loss: 1.2700 | ds_loss: 1.2593 | lr: 4.9853e-04 | scale:     1.0000 | micro time: 0.332 | step time: 0.335
train | epoch   0 | Iter:    296/  8460 | global iter:    296/  8460 | loss: 1.0829 | ds_loss: 1.0927 | lr: 4.9849e-04 | scale:     1.0000 | micro time: 0.324 | step time: 0.331
train | epoch   0 | Iter:    300/  8460 | global iter:    300/  8460 | loss: 1.1486 | ds_loss: 1.1439 | lr: 4.9845e-04 | scale:     1.0000 | micro time: 0.351 | step time: 0.342
train | epoch   0 | Iter:    304/  8460 | global iter:    304/  8460 | loss: 1.0123 | ds_loss: 1.0120 | lr: 4.9841e-04 | scale:     1.0000 | micro time: 0.465 | step time: 0.362
train | epoch   0 | Iter:    308/  8460 | global iter:    308/  8460 | loss: 0.8870 | ds_loss: 0.8963 | lr: 4.9837e-04 | scale:     1.0000 | micro time: 0.332 | step time: 0.355
train | epoch   0 | Iter:    312/  8460 | global iter:    312/  8460 | loss: 0.8629 | ds_loss: 0.8685 | lr: 4.9832e-04 | scale:     1.0000 | micro time: 0.326 | step time: 0.330
train | epoch   0 | Iter:    316/  8460 | global iter:    316/  8460 | loss: 0.9656 | ds_loss: 0.9738 | lr: 4.9828e-04 | scale:     1.0000 | micro time: 0.332 | step time: 0.333
train | epoch   0 | Iter:    320/  8460 | global iter:    320/  8460 | loss: 1.2054 | ds_loss: 1.2101 | lr: 4.9824e-04 | scale:     1.0000 | micro time: 0.324 | step time: 0.328
train | epoch   0 | Iter:    324/  8460 | global iter:    324/  8460 | loss: 1.1444 | ds_loss: 1.1503 | lr: 4.9819e-04 | scale:     1.0000 | micro time: 0.295 | step time: 0.373
train | epoch   0 | Iter:    328/  8460 | global iter:    328/  8460 | loss: 0.7505 | ds_loss: 0.7561 | lr: 4.9815e-04 | scale:     1.0000 | micro time: 0.313 | step time: 0.310
train | epoch   0 | Iter:    332/  8460 | global iter:    332/  8460 | loss: 0.7068 | ds_loss: 0.7158 | lr: 4.9810e-04 | scale:     1.0000 | micro time: 0.353 | step time: 0.350
train | epoch   0 | Iter:    336/  8460 | global iter:    336/  8460 | loss: 0.6413 | ds_loss: 0.6376 | lr: 4.9806e-04 | scale:     1.0000 | micro time: 0.375 | step time: 0.389
train | epoch   0 | Iter:    340/  8460 | global iter:    340/  8460 | loss: 0.9407 | ds_loss: 0.9456 | lr: 4.9801e-04 | scale:     1.0000 | micro time: 0.324 | step time: 0.331
train | epoch   0 | Iter:    344/  8460 | global iter:    344/  8460 | loss: 1.1312 | ds_loss: 1.1465 | lr: 4.9796e-04 | scale:     1.0000 | micro time: 0.318 | step time: 0.322
train | epoch   0 | Iter:    348/  8460 | global iter:    348/  8460 | loss: 0.8948 | ds_loss: 0.8998 | lr: 4.9792e-04 | scale:     1.0000 | micro time: 0.340 | step time: 0.335
train | epoch   0 | Iter:    352/  8460 | global iter:    352/  8460 | loss: 0.8513 | ds_loss: 0.8561 | lr: 4.9787e-04 | scale:     1.0000 | micro time: 0.573 | step time: 0.424
train | epoch   0 | Iter:    356/  8460 | global iter:    356/  8460 | loss: 1.1462 | ds_loss: 1.1493 | lr: 4.9782e-04 | scale:     1.0000 | micro time: 0.336 | step time: 0.305
train | epoch   0 | Iter:    360/  8460 | global iter:    360/  8460 | loss: 0.7662 | ds_loss: 0.7716 | lr: 4.9777e-04 | scale:     1.0000 | micro time: 0.368 | step time: 0.385
train | epoch   0 | Iter:    364/  8460 | global iter:    364/  8460 | loss: 0.9632 | ds_loss: 0.9691 | lr: 4.9772e-04 | scale:     1.0000 | micro time: 0.322 | step time: 0.328
train | epoch   0 | Iter:    368/  8460 | global iter:    368/  8460 | loss: 1.0643 | ds_loss: 1.0779 | lr: 4.9767e-04 | scale:     1.0000 | micro time: 0.332 | step time: 0.337
train | epoch   0 | Iter:    372/  8460 | global iter:    372/  8460 | loss: 1.1650 | ds_loss: 1.1590 | lr: 4.9762e-04 | scale:     1.0000 | micro time: 0.346 | step time: 0.437
train | epoch   0 | Iter:    376/  8460 | global iter:    376/  8460 | loss: 1.0607 | ds_loss: 1.0695 | lr: 4.9757e-04 | scale:     1.0000 | micro time: 0.323 | step time: 0.323
train | epoch   0 | Iter:    380/  8460 | global iter:    380/  8460 | loss: 0.7900 | ds_loss: 0.7989 | lr: 4.9752e-04 | scale:     1.0000 | micro time: 0.418 | step time: 0.382
train | epoch   0 | Iter:    384/  8460 | global iter:    384/  8460 | loss: 0.8658 | ds_loss: 0.8932 | lr: 4.9746e-04 | scale:     1.0000 | micro time: 0.374 | step time: 0.372
train | epoch   0 | Iter:    388/  8460 | global iter:    388/  8460 | loss: 0.7977 | ds_loss: 0.8066 | lr: 4.9741e-04 | scale:     1.0000 | micro time: 0.340 | step time: 0.369
train | epoch   0 | Iter:    392/  8460 | global iter:    392/  8460 | loss: 1.3216 | ds_loss: 1.3080 | lr: 4.9736e-04 | scale:     1.0000 | micro time: 0.320 | step time: 0.321
train | epoch   0 | Iter:    396/  8460 | global iter:    396/  8460 | loss: 0.6775 | ds_loss: 0.6689 | lr: 4.9730e-04 | scale:     1.0000 | micro time: 0.324 | step time: 0.349
train | epoch   0 | Iter:    400/  8460 | global iter:    400/  8460 | loss: 0.9326 | ds_loss: 0.9347 | lr: 4.9725e-04 | scale:     1.0000 | micro time: 0.326 | step time: 0.336
train | epoch   0 | Iter:    404/  8460 | global iter:    404/  8460 | loss: 0.8382 | ds_loss: 0.8438 | lr: 4.9719e-04 | scale:     1.0000 | micro time: 0.328 | step time: 0.371
train | epoch   0 | Iter:    408/  8460 | global iter:    408/  8460 | loss: 0.7989 | ds_loss: 0.8097 | lr: 4.9714e-04 | scale:     1.0000 | micro time: 0.385 | step time: 0.372
train | epoch   0 | Iter:    412/  8460 | global iter:    412/  8460 | loss: 0.9072 | ds_loss: 0.9105 | lr: 4.9708e-04 | scale:     1.0000 | micro time: 0.304 | step time: 0.367
train | epoch   0 | Iter:    416/  8460 | global iter:    416/  8460 | loss: 1.2208 | ds_loss: 1.2183 | lr: 4.9702e-04 | scale:     1.0000 | micro time: 0.398 | step time: 0.382
train | epoch   0 | Iter:    420/  8460 | global iter:    420/  8460 | loss: 0.7759 | ds_loss: 0.7938 | lr: 4.9697e-04 | scale:     1.0000 | micro time: 0.319 | step time: 0.325
train | epoch   0 | Iter:    424/  8460 | global iter:    424/  8460 | loss: 1.3652 | ds_loss: 1.3762 | lr: 4.9691e-04 | scale:     1.0000 | micro time: 0.327 | step time: 0.321
train | epoch   0 | Iter:    428/  8460 | global iter:    428/  8460 | loss: 0.9592 | ds_loss: 0.9555 | lr: 4.9685e-04 | scale:     1.0000 | micro time: 0.327 | step time: 0.319
train | epoch   0 | Iter:    432/  8460 | global iter:    432/  8460 | loss: 0.8557 | ds_loss: 0.8660 | lr: 4.9679e-04 | scale:     1.0000 | micro time: 0.331 | step time: 0.340
train | epoch   0 | Iter:    436/  8460 | global iter:    436/  8460 | loss: 1.2177 | ds_loss: 1.2169 | lr: 4.9673e-04 | scale:     1.0000 | micro time: 0.343 | step time: 0.339
train | epoch   0 | Iter:    440/  8460 | global iter:    440/  8460 | loss: 0.6764 | ds_loss: 0.6804 | lr: 4.9667e-04 | scale:     1.0000 | micro time: 0.315 | step time: 0.330
train | epoch   0 | Iter:    444/  8460 | global iter:    444/  8460 | loss: 0.8812 | ds_loss: 0.8942 | lr: 4.9661e-04 | scale:     1.0000 | micro time: 0.322 | step time: 0.330
train | epoch   0 | Iter:    448/  8460 | global iter:    448/  8460 | loss: 0.7120 | ds_loss: 0.7179 | lr: 4.9655e-04 | scale:     1.0000 | micro time: 0.411 | step time: 0.421
train | epoch   0 | Iter:    452/  8460 | global iter:    452/  8460 | loss: 0.7963 | ds_loss: 0.8096 | lr: 4.9649e-04 | scale:     1.0000 | micro time: 0.328 | step time: 0.336
train | epoch   0 | Iter:    456/  8460 | global iter:    456/  8460 | loss: 0.8776 | ds_loss: 0.8744 | lr: 4.9643e-04 | scale:     1.0000 | micro time: 0.329 | step time: 0.335
train | epoch   0 | Iter:    460/  8460 | global iter:    460/  8460 | loss: 0.8951 | ds_loss: 0.8981 | lr: 4.9636e-04 | scale:     1.0000 | micro time: 0.325 | step time: 0.332
train | epoch   0 | Iter:    464/  8460 | global iter:    464/  8460 | loss: 0.9548 | ds_loss: 0.9622 | lr: 4.9630e-04 | scale:     1.0000 | micro time: 0.354 | step time: 0.396
train | epoch   0 | Iter:    468/  8460 | global iter:    468/  8460 | loss: 0.8193 | ds_loss: 0.8247 | lr: 4.9623e-04 | scale:     1.0000 | micro time: 0.294 | step time: 0.372
train | epoch   0 | Iter:    472/  8460 | global iter:    472/  8460 | loss: 0.9486 | ds_loss: 0.9647 | lr: 4.9617e-04 | scale:     1.0000 | micro time: 0.418 | step time: 0.372
train | epoch   0 | Iter:    476/  8460 | global iter:    476/  8460 | loss: 0.8718 | ds_loss: 0.8660 | lr: 4.9611e-04 | scale:     1.0000 | micro time: 0.325 | step time: 0.343
train | epoch   0 | Iter:    480/  8460 | global iter:    480/  8460 | loss: 0.9597 | ds_loss: 0.9663 | lr: 4.9604e-04 | scale:     1.0000 | micro time: 0.405 | step time: 0.342
train | epoch   0 | Iter:    484/  8460 | global iter:    484/  8460 | loss: 0.4961 | ds_loss: 0.5056 | lr: 4.9597e-04 | scale:     1.0000 | micro time: 0.420 | step time: 0.425
train | epoch   0 | Iter:    488/  8460 | global iter:    488/  8460 | loss: 0.8886 | ds_loss: 0.9027 | lr: 4.9591e-04 | scale:     1.0000 | micro time: 0.322 | step time: 0.337
train | epoch   0 | Iter:    492/  8460 | global iter:    492/  8460 | loss: 0.7556 | ds_loss: 0.7632 | lr: 4.9584e-04 | scale:     1.0000 | micro time: 0.332 | step time: 0.379
train | epoch   0 | Iter:    496/  8460 | global iter:    496/  8460 | loss: 0.9786 | ds_loss: 1.0013 | lr: 4.9577e-04 | scale:     1.0000 | micro time: 0.320 | step time: 0.323
train | epoch   0 | Iter:    500/  8460 | global iter:    500/  8460 | loss: 0.7521 | ds_loss: 0.7643 | lr: 4.9570e-04 | scale:     1.0000 | micro time: 0.418 | step time: 0.398
train | epoch   0 | Iter:    504/  8460 | global iter:    504/  8460 | loss: 0.8150 | ds_loss: 0.8185 | lr: 4.9564e-04 | scale:     1.0000 | micro time: 0.331 | step time: 0.363
train | epoch   0 | Iter:    508/  8460 | global iter:    508/  8460 | loss: 0.5414 | ds_loss: 0.5516 | lr: 4.9557e-04 | scale:     1.0000 | micro time: 0.319 | step time: 0.324
train | epoch   0 | Iter:    512/  8460 | global iter:    512/  8460 | loss: 0.9053 | ds_loss: 0.8943 | lr: 4.9550e-04 | scale:     1.0000 | micro time: 0.330 | step time: 0.320
train | epoch   0 | Iter:    516/  8460 | global iter:    516/  8460 | loss: 0.9665 | ds_loss: 0.9834 | lr: 4.9543e-04 | scale:     1.0000 | micro time: 0.344 | step time: 0.333
train | epoch   0 | Iter:    520/  8460 | global iter:    520/  8460 | loss: 0.6494 | ds_loss: 0.6631 | lr: 4.9535e-04 | scale:     1.0000 | micro time: 0.333 | step time: 0.331
train | epoch   0 | Iter:    524/  8460 | global iter:    524/  8460 | loss: 0.6947 | ds_loss: 0.7049 | lr: 4.9528e-04 | scale:     1.0000 | micro time: 0.329 | step time: 0.324
train | epoch   0 | Iter:    528/  8460 | global iter:    528/  8460 | loss: 0.7862 | ds_loss: 0.7842 | lr: 4.9521e-04 | scale:     1.0000 | micro time: 0.331 | step time: 0.380
train | epoch   0 | Iter:    532/  8460 | global iter:    532/  8460 | loss: 0.6102 | ds_loss: 0.6155 | lr: 4.9514e-04 | scale:     1.0000 | micro time: 0.363 | step time: 0.414
train | epoch   0 | Iter:    536/  8460 | global iter:    536/  8460 | loss: 0.5848 | ds_loss: 0.5931 | lr: 4.9507e-04 | scale:     1.0000 | micro time: 0.412 | step time: 0.393
train | epoch   0 | Iter:    540/  8460 | global iter:    540/  8460 | loss: 0.8068 | ds_loss: 0.7929 | lr: 4.9499e-04 | scale:     1.0000 | micro time: 0.299 | step time: 0.374
train | epoch   0 | Iter:    544/  8460 | global iter:    544/  8460 | loss: 0.6691 | ds_loss: 0.6760 | lr: 4.9492e-04 | scale:     1.0000 | micro time: 0.302 | step time: 0.299
train | epoch   0 | Iter:    548/  8460 | global iter:    548/  8460 | loss: 0.9615 | ds_loss: 0.9776 | lr: 4.9484e-04 | scale:     1.0000 | micro time: 0.315 | step time: 0.310
train | epoch   0 | Iter:    552/  8460 | global iter:    552/  8460 | loss: 0.9277 | ds_loss: 0.9279 | lr: 4.9477e-04 | scale:     1.0000 | micro time: 0.335 | step time: 0.340
train | epoch   0 | Iter:    556/  8460 | global iter:    556/  8460 | loss: 0.6946 | ds_loss: 0.7122 | lr: 4.9469e-04 | scale:     1.0000 | micro time: 0.349 | step time: 0.424
train | epoch   0 | Iter:    560/  8460 | global iter:    560/  8460 | loss: 1.2915 | ds_loss: 1.3007 | lr: 4.9461e-04 | scale:     1.0000 | micro time: 0.334 | step time: 0.344
train | epoch   0 | Iter:    564/  8460 | global iter:    564/  8460 | loss: 0.7764 | ds_loss: 0.7633 | lr: 4.9454e-04 | scale:     1.0000 | micro time: 0.577 | step time: 0.387
