

============================== EXP at 2025-04-20 18:33:03 ==============================
dev | avg_loss: 2.75830078125 | {'exact_match': 0.0, 'rougeL': 5.9377}
train | epoch   0 | Iter:      4/156230 | global iter:      4/156230 | loss: 2.9215 | ds_loss: 2.9434 | lr: 1.0000e-04 | scale: 268435456.0000 | micro time: 1.274 | step time: 1.345
train | epoch   0 | Iter:     96/156230 | global iter:     96/156230 | loss: 1.5227 | ds_loss: 1.5379 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.336 | step time: 1.363
train | epoch   0 | Iter:    100/156230 | global iter:    100/156230 | loss: 1.4743 | ds_loss: 1.4879 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.381 | step time: 1.369
train | epoch   0 | Iter:    104/156230 | global iter:    104/156230 | loss: 1.4825 | ds_loss: 1.4872 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.373 | step time: 1.393
train | epoch   0 | Iter:    108/156230 | global iter:    108/156230 | loss: 1.4644 | ds_loss: 1.4675 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.383 | step time: 1.356
train | epoch   0 | Iter:    112/156230 | global iter:    112/156230 | loss: 1.4336 | ds_loss: 1.4558 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.361 | step time: 1.372
train | epoch   0 | Iter:    116/156230 | global iter:    116/156230 | loss: 1.4381 | ds_loss: 1.4587 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.365 | step time: 1.356
train | epoch   0 | Iter:    120/156230 | global iter:    120/156230 | loss: 1.5372 | ds_loss: 1.5480 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.369 | step time: 1.367
train | epoch   0 | Iter:    124/156230 | global iter:    124/156230 | loss: 1.4115 | ds_loss: 1.4219 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.364 | step time: 1.368
train | epoch   0 | Iter:    128/156230 | global iter:    128/156230 | loss: 1.4940 | ds_loss: 1.5097 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.384 | step time: 1.382
train | epoch   0 | Iter:    132/156230 | global iter:    132/156230 | loss: 1.4506 | ds_loss: 1.4649 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.373 | step time: 1.363
train | epoch   0 | Iter:    136/156230 | global iter:    136/156230 | loss: 1.4356 | ds_loss: 1.4579 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.355 | step time: 1.361
train | epoch   0 | Iter:    140/156230 | global iter:    140/156230 | loss: 1.4909 | ds_loss: 1.5003 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.388 | step time: 1.364
train | epoch   0 | Iter:    144/156230 | global iter:    144/156230 | loss: 1.4089 | ds_loss: 1.4104 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.356 | step time: 1.366
train | epoch   0 | Iter:    148/156230 | global iter:    148/156230 | loss: 1.5133 | ds_loss: 1.5272 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.372 | step time: 1.369
train | epoch   0 | Iter:    152/156230 | global iter:    152/156230 | loss: 1.4897 | ds_loss: 1.4907 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.338 | step time: 1.351
train | epoch   0 | Iter:    156/156230 | global iter:    156/156230 | loss: 1.5117 | ds_loss: 1.5133 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    160/156230 | global iter:    160/156230 | loss: 1.4164 | ds_loss: 1.4306 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.373 | step time: 1.370
train | epoch   0 | Iter:    164/156230 | global iter:    164/156230 | loss: 1.3624 | ds_loss: 1.3591 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.384 | step time: 1.367
train | epoch   0 | Iter:    168/156230 | global iter:    168/156230 | loss: 1.4779 | ds_loss: 1.4869 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.365 | step time: 1.368
train | epoch   0 | Iter:    172/156230 | global iter:    172/156230 | loss: 1.4327 | ds_loss: 1.4421 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.385 | step time: 1.371
train | epoch   0 | Iter:    176/156230 | global iter:    176/156230 | loss: 1.4074 | ds_loss: 1.4126 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.389 | step time: 1.360
train | epoch   0 | Iter:    180/156230 | global iter:    180/156230 | loss: 1.3838 | ds_loss: 1.3963 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.376 | step time: 1.361
train | epoch   0 | Iter:    184/156230 | global iter:    184/156230 | loss: 1.4683 | ds_loss: 1.4706 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.368 | step time: 1.369
train | epoch   0 | Iter:    188/156230 | global iter:    188/156230 | loss: 1.3991 | ds_loss: 1.4073 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.357 | step time: 1.371
train | epoch   0 | Iter:    192/156230 | global iter:    192/156230 | loss: 1.3539 | ds_loss: 1.3707 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.336 | step time: 1.352
train | epoch   0 | Iter:    196/156230 | global iter:    196/156230 | loss: 1.3678 | ds_loss: 1.3734 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.405 | step time: 1.380
train | epoch   0 | Iter:    200/156230 | global iter:    200/156230 | loss: 1.4074 | ds_loss: 1.4092 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.313 | step time: 1.361
train | epoch   0 | Iter:    204/156230 | global iter:    204/156230 | loss: 1.5216 | ds_loss: 1.5360 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.369 | step time: 1.362
train | epoch   0 | Iter:    208/156230 | global iter:    208/156230 | loss: 1.5030 | ds_loss: 1.5106 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.357 | step time: 1.362
train | epoch   0 | Iter:    212/156230 | global iter:    212/156230 | loss: 1.3588 | ds_loss: 1.3641 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.404 | step time: 1.375
train | epoch   0 | Iter:    216/156230 | global iter:    216/156230 | loss: 1.4309 | ds_loss: 1.4402 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.362 | step time: 1.368
train | epoch   0 | Iter:    220/156230 | global iter:    220/156230 | loss: 1.4069 | ds_loss: 1.4180 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.370 | step time: 1.378
train | epoch   0 | Iter:    224/156230 | global iter:    224/156230 | loss: 1.4056 | ds_loss: 1.4193 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.348 | step time: 1.345
train | epoch   0 | Iter:    228/156230 | global iter:    228/156230 | loss: 1.4419 | ds_loss: 1.4447 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.371 | step time: 1.373
train | epoch   0 | Iter:    232/156230 | global iter:    232/156230 | loss: 1.3957 | ds_loss: 1.4072 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.340 | step time: 1.370
train | epoch   0 | Iter:    236/156230 | global iter:    236/156230 | loss: 1.4419 | ds_loss: 1.4574 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.349 | step time: 1.360
train | epoch   0 | Iter:    240/156230 | global iter:    240/156230 | loss: 1.3825 | ds_loss: 1.3924 | lr: 1.0000e-04 | scale:  4096.0000 | micro time: 1.403 | step time: 1.372
train | epoch   0 | Iter:    244/156230 | global iter:    244/156230 | loss: 1.4051 | ds_loss: 1.4057 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.357 | step time: 1.371
train | epoch   0 | Iter:    248/156230 | global iter:    248/156230 | loss: 1.3598 | ds_loss: 1.3720 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.366 | step time: 1.357
train | epoch   0 | Iter:    252/156230 | global iter:    252/156230 | loss: 1.3354 | ds_loss: 1.3417 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.340 | step time: 1.362
train | epoch   0 | Iter:    256/156230 | global iter:    256/156230 | loss: 1.3293 | ds_loss: 1.3348 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.353 | step time: 1.378
train | epoch   0 | Iter:    260/156230 | global iter:    260/156230 | loss: 1.3423 | ds_loss: 1.3566 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.396 | step time: 1.372
train | epoch   0 | Iter:    264/156230 | global iter:    264/156230 | loss: 1.4772 | ds_loss: 1.4888 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.357 | step time: 1.358
train | epoch   0 | Iter:    268/156230 | global iter:    268/156230 | loss: 1.3639 | ds_loss: 1.3739 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.377 | step time: 1.368
train | epoch   0 | Iter:    272/156230 | global iter:    272/156230 | loss: 1.4334 | ds_loss: 1.4386 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.368 | step time: 1.365
train | epoch   0 | Iter:    276/156230 | global iter:    276/156230 | loss: 1.3980 | ds_loss: 1.4031 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.379 | step time: 1.367
train | epoch   0 | Iter:    280/156230 | global iter:    280/156230 | loss: 1.3539 | ds_loss: 1.3568 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.325 | step time: 1.366
train | epoch   0 | Iter:    284/156230 | global iter:    284/156230 | loss: 1.3543 | ds_loss: 1.3645 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.377 | step time: 1.354
train | epoch   0 | Iter:    288/156230 | global iter:    288/156230 | loss: 1.4096 | ds_loss: 1.4167 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.373 | step time: 1.377
train | epoch   0 | Iter:    292/156230 | global iter:    292/156230 | loss: 1.3815 | ds_loss: 1.3872 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.354 | step time: 1.363
train | epoch   0 | Iter:    296/156230 | global iter:    296/156230 | loss: 1.3920 | ds_loss: 1.4022 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.339 | step time: 1.365
train | epoch   0 | Iter:    300/156230 | global iter:    300/156230 | loss: 1.3196 | ds_loss: 1.3339 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.335 | step time: 1.351
train | epoch   0 | Iter:    304/156230 | global iter:    304/156230 | loss: 1.4064 | ds_loss: 1.4173 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.328 | step time: 1.353
train | epoch   0 | Iter:    308/156230 | global iter:    308/156230 | loss: 1.4495 | ds_loss: 1.4574 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.317 | step time: 1.373
train | epoch   0 | Iter:    312/156230 | global iter:    312/156230 | loss: 1.3647 | ds_loss: 1.3724 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.375 | step time: 1.368
train | epoch   0 | Iter:    316/156230 | global iter:    316/156230 | loss: 1.3803 | ds_loss: 1.3958 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.344 | step time: 1.342
train | epoch   0 | Iter:    320/156230 | global iter:    320/156230 | loss: 1.3739 | ds_loss: 1.3859 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.385 | step time: 1.365
train | epoch   0 | Iter:    324/156230 | global iter:    324/156230 | loss: 1.3634 | ds_loss: 1.3636 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.381 | step time: 1.358
train | epoch   0 | Iter:    328/156230 | global iter:    328/156230 | loss: 1.3220 | ds_loss: 1.3331 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.345 | step time: 1.360
train | epoch   0 | Iter:    332/156230 | global iter:    332/156230 | loss: 1.3053 | ds_loss: 1.3174 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.375 | step time: 1.351
train | epoch   0 | Iter:    336/156230 | global iter:    336/156230 | loss: 1.4003 | ds_loss: 1.4112 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.337 | step time: 1.356
train | epoch   0 | Iter:    340/156230 | global iter:    340/156230 | loss: 1.4036 | ds_loss: 1.4142 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.386 | step time: 1.365
train | epoch   0 | Iter:    344/156230 | global iter:    344/156230 | loss: 1.4317 | ds_loss: 1.4316 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.397 | step time: 1.352
train | epoch   0 | Iter:    348/156230 | global iter:    348/156230 | loss: 1.3497 | ds_loss: 1.3546 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.369 | step time: 1.369
train | epoch   0 | Iter:    352/156230 | global iter:    352/156230 | loss: 1.3133 | ds_loss: 1.3237 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.386 | step time: 1.358
train | epoch   0 | Iter:    356/156230 | global iter:    356/156230 | loss: 1.3540 | ds_loss: 1.3638 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.398 | step time: 1.377
train | epoch   0 | Iter:    360/156230 | global iter:    360/156230 | loss: 1.3646 | ds_loss: 1.3734 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.347 | step time: 1.357
train | epoch   0 | Iter:    364/156230 | global iter:    364/156230 | loss: 1.3926 | ds_loss: 1.4008 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.391 | step time: 1.380
train | epoch   0 | Iter:    368/156230 | global iter:    368/156230 | loss: 1.3922 | ds_loss: 1.4015 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.397 | step time: 1.381
train | epoch   0 | Iter:    372/156230 | global iter:    372/156230 | loss: 1.3365 | ds_loss: 1.3423 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.350 | step time: 1.360
train | epoch   0 | Iter:    376/156230 | global iter:    376/156230 | loss: 1.3567 | ds_loss: 1.3678 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.352 | step time: 1.364
train | epoch   0 | Iter:    380/156230 | global iter:    380/156230 | loss: 1.4253 | ds_loss: 1.4358 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.364 | step time: 1.388
train | epoch   0 | Iter:    384/156230 | global iter:    384/156230 | loss: 1.3201 | ds_loss: 1.3267 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.368 | step time: 1.373
train | epoch   0 | Iter:    388/156230 | global iter:    388/156230 | loss: 1.3621 | ds_loss: 1.3616 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.333 | step time: 1.340
train | epoch   0 | Iter:    392/156230 | global iter:    392/156230 | loss: 1.2545 | ds_loss: 1.2549 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.360 | step time: 1.371
train | epoch   0 | Iter:    396/156230 | global iter:    396/156230 | loss: 1.4048 | ds_loss: 1.4086 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.345 | step time: 1.361
train | epoch   0 | Iter:    400/156230 | global iter:    400/156230 | loss: 1.3182 | ds_loss: 1.3278 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.393 | step time: 1.368
train | epoch   0 | Iter:    404/156230 | global iter:    404/156230 | loss: 1.3943 | ds_loss: 1.4005 | lr: 9.9999e-05 | scale:  4096.0000 | micro time: 1.388 | step time: 1.375
train | epoch   0 | Iter:    408/156230 | global iter:    408/156230 | loss: 1.3686 | ds_loss: 1.3767 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.386 | step time: 1.378
train | epoch   0 | Iter:    412/156230 | global iter:    412/156230 | loss: 1.3173 | ds_loss: 1.3250 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.348 | step time: 1.369
train | epoch   0 | Iter:    416/156230 | global iter:    416/156230 | loss: 1.3997 | ds_loss: 1.4080 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.370 | step time: 1.373
train | epoch   0 | Iter:    420/156230 | global iter:    420/156230 | loss: 1.3702 | ds_loss: 1.3796 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.336 | step time: 1.355
train | epoch   0 | Iter:    424/156230 | global iter:    424/156230 | loss: 1.2976 | ds_loss: 1.3159 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.339 | step time: 1.376
train | epoch   0 | Iter:    428/156230 | global iter:    428/156230 | loss: 1.3912 | ds_loss: 1.3973 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.381 | step time: 1.371
train | epoch   0 | Iter:    432/156230 | global iter:    432/156230 | loss: 1.3753 | ds_loss: 1.3873 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.363 | step time: 1.361
train | epoch   0 | Iter:    436/156230 | global iter:    436/156230 | loss: 1.3696 | ds_loss: 1.3811 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.365 | step time: 1.361
train | epoch   0 | Iter:    440/156230 | global iter:    440/156230 | loss: 1.3619 | ds_loss: 1.3724 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.357 | step time: 1.369
train | epoch   0 | Iter:    444/156230 | global iter:    444/156230 | loss: 1.2742 | ds_loss: 1.2895 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.407 | step time: 1.379
train | epoch   0 | Iter:    448/156230 | global iter:    448/156230 | loss: 1.3629 | ds_loss: 1.3651 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.331 | step time: 1.362
train | epoch   0 | Iter:    452/156230 | global iter:    452/156230 | loss: 1.3012 | ds_loss: 1.3097 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.377 | step time: 1.365
train | epoch   0 | Iter:    456/156230 | global iter:    456/156230 | loss: 1.3780 | ds_loss: 1.3794 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.348 | step time: 1.344
train | epoch   0 | Iter:    460/156230 | global iter:    460/156230 | loss: 1.3503 | ds_loss: 1.3515 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.348 | step time: 1.351
train | epoch   0 | Iter:    464/156230 | global iter:    464/156230 | loss: 1.2674 | ds_loss: 1.2783 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.346 | step time: 1.374
train | epoch   0 | Iter:    468/156230 | global iter:    468/156230 | loss: 1.3014 | ds_loss: 1.3107 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.371 | step time: 1.364
train | epoch   0 | Iter:    472/156230 | global iter:    472/156230 | loss: 1.2894 | ds_loss: 1.2895 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.343 | step time: 1.361
train | epoch   0 | Iter:    476/156230 | global iter:    476/156230 | loss: 1.2883 | ds_loss: 1.2990 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.303 | step time: 1.362
train | epoch   0 | Iter:    480/156230 | global iter:    480/156230 | loss: 1.2841 | ds_loss: 1.2915 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.356 | step time: 1.360
train | epoch   0 | Iter:    484/156230 | global iter:    484/156230 | loss: 1.4186 | ds_loss: 1.4219 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.369 | step time: 1.357
train | epoch   0 | Iter:    488/156230 | global iter:    488/156230 | loss: 1.3352 | ds_loss: 1.3286 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.349 | step time: 1.364
train | epoch   0 | Iter:    492/156230 | global iter:    492/156230 | loss: 1.3281 | ds_loss: 1.3321 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.377 | step time: 1.363
train | epoch   0 | Iter:    496/156230 | global iter:    496/156230 | loss: 1.2496 | ds_loss: 1.2482 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.356 | step time: 1.378
train | epoch   0 | Iter:    500/156230 | global iter:    500/156230 | loss: 1.3154 | ds_loss: 1.3317 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.376 | step time: 1.365
train | epoch   0 | Iter:    504/156230 | global iter:    504/156230 | loss: 1.4025 | ds_loss: 1.4088 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.397 | step time: 1.367
train | epoch   0 | Iter:    508/156230 | global iter:    508/156230 | loss: 1.2734 | ds_loss: 1.2803 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.373 | step time: 1.363
train | epoch   0 | Iter:    512/156230 | global iter:    512/156230 | loss: 1.3509 | ds_loss: 1.3598 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.363 | step time: 1.370
train | epoch   0 | Iter:    516/156230 | global iter:    516/156230 | loss: 1.2837 | ds_loss: 1.2903 | lr: 9.9998e-05 | scale:  4096.0000 | micro time: 1.379 | step time: 1.364
train | epoch   0 | Iter:    520/156230 | global iter:    520/156230 | loss: 1.4475 | ds_loss: 1.4449 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.365 | step time: 1.384
train | epoch   0 | Iter:    524/156230 | global iter:    524/156230 | loss: 1.3679 | ds_loss: 1.3754 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.378 | step time: 1.360
train | epoch   0 | Iter:    528/156230 | global iter:    528/156230 | loss: 1.3691 | ds_loss: 1.3728 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.343 | step time: 1.359
train | epoch   0 | Iter:    532/156230 | global iter:    532/156230 | loss: 1.3163 | ds_loss: 1.3232 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.356 | step time: 1.364
train | epoch   0 | Iter:    536/156230 | global iter:    536/156230 | loss: 1.3569 | ds_loss: 1.3605 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.362 | step time: 1.370
train | epoch   0 | Iter:    540/156230 | global iter:    540/156230 | loss: 1.3218 | ds_loss: 1.3284 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.332 | step time: 1.358
train | epoch   0 | Iter:    544/156230 | global iter:    544/156230 | loss: 1.3115 | ds_loss: 1.3197 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.364 | step time: 1.360
train | epoch   0 | Iter:    548/156230 | global iter:    548/156230 | loss: 1.2162 | ds_loss: 1.2310 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.372 | step time: 1.363
train | epoch   0 | Iter:    552/156230 | global iter:    552/156230 | loss: 1.3726 | ds_loss: 1.3839 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.322 | step time: 1.351
train | epoch   0 | Iter:    556/156230 | global iter:    556/156230 | loss: 1.2554 | ds_loss: 1.2574 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.362 | step time: 1.375
train | epoch   0 | Iter:    560/156230 | global iter:    560/156230 | loss: 1.3556 | ds_loss: 1.3613 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.360 | step time: 1.370
train | epoch   0 | Iter:    564/156230 | global iter:    564/156230 | loss: 1.2413 | ds_loss: 1.2495 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.361 | step time: 1.358
train | epoch   0 | Iter:    568/156230 | global iter:    568/156230 | loss: 1.3983 | ds_loss: 1.4059 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.375 | step time: 1.351
train | epoch   0 | Iter:    572/156230 | global iter:    572/156230 | loss: 1.3206 | ds_loss: 1.3313 | lr: 9.9997e-05 | scale:  4096.0000 | micro time: 1.366 | step time: 1.359
