

============================== EXP at 2025-04-20 17:00:13 ==============================


============================== EXP at 2025-04-20 17:02:41 ==============================
dev | avg_loss: 2.0112537202380953 | {'exact_match': 0.0, 'rougeL': 8.4765}
train | epoch   0 | Iter:      4/312490 | global iter:      4/312490 | loss: 2.1426 | ds_loss: 2.1995 | lr: 1.0000e-05 | scale: 268435456.0000 | micro time: 1.275 | step time: 1.279
train | epoch   0 | Iter:     68/312490 | global iter:     68/312490 | loss: 1.3161 | ds_loss: 1.3528 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.373 | step time: 1.373
train | epoch   0 | Iter:     72/312490 | global iter:     72/312490 | loss: 1.1849 | ds_loss: 1.2291 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.373 | step time: 1.373
train | epoch   0 | Iter:     76/312490 | global iter:     76/312490 | loss: 1.3252 | ds_loss: 1.3728 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.373 | step time: 1.374
train | epoch   0 | Iter:     80/312490 | global iter:     80/312490 | loss: 1.3263 | ds_loss: 1.3667 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.379 | step time: 1.376
train | epoch   0 | Iter:     84/312490 | global iter:     84/312490 | loss: 1.2226 | ds_loss: 1.2594 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.378
train | epoch   0 | Iter:     88/312490 | global iter:     88/312490 | loss: 1.3995 | ds_loss: 1.4430 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.377 | step time: 1.379
train | epoch   0 | Iter:     92/312490 | global iter:     92/312490 | loss: 1.3407 | ds_loss: 1.3834 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.376 | step time: 1.377
train | epoch   0 | Iter:     96/312490 | global iter:     96/312490 | loss: 1.3343 | ds_loss: 1.3806 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.376 | step time: 1.377
train | epoch   0 | Iter:    100/312490 | global iter:    100/312490 | loss: 1.3449 | ds_loss: 1.3863 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.379
train | epoch   0 | Iter:    104/312490 | global iter:    104/312490 | loss: 1.2968 | ds_loss: 1.3249 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.380
train | epoch   0 | Iter:    108/312490 | global iter:    108/312490 | loss: 1.3851 | ds_loss: 1.4110 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.381
train | epoch   0 | Iter:    112/312490 | global iter:    112/312490 | loss: 1.2505 | ds_loss: 1.3031 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.382
train | epoch   0 | Iter:    116/312490 | global iter:    116/312490 | loss: 1.4390 | ds_loss: 1.4770 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.382
train | epoch   0 | Iter:    120/312490 | global iter:    120/312490 | loss: 1.3449 | ds_loss: 1.4019 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.383
train | epoch   0 | Iter:    124/312490 | global iter:    124/312490 | loss: 1.4155 | ds_loss: 1.4513 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.381 | step time: 1.383
train | epoch   0 | Iter:    128/312490 | global iter:    128/312490 | loss: 1.2790 | ds_loss: 1.3110 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.383
train | epoch   0 | Iter:    132/312490 | global iter:    132/312490 | loss: 1.1991 | ds_loss: 1.2323 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.383
train | epoch   0 | Iter:    136/312490 | global iter:    136/312490 | loss: 1.3903 | ds_loss: 1.4343 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.383
train | epoch   0 | Iter:    140/312490 | global iter:    140/312490 | loss: 1.2739 | ds_loss: 1.3087 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.381 | step time: 1.383
train | epoch   0 | Iter:    144/312490 | global iter:    144/312490 | loss: 1.4308 | ds_loss: 1.4872 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.383
train | epoch   0 | Iter:    148/312490 | global iter:    148/312490 | loss: 1.3763 | ds_loss: 1.4107 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.383
train | epoch   0 | Iter:    152/312490 | global iter:    152/312490 | loss: 1.3074 | ds_loss: 1.3410 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.382
train | epoch   0 | Iter:    156/312490 | global iter:    156/312490 | loss: 1.2810 | ds_loss: 1.3116 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.383
train | epoch   0 | Iter:    160/312490 | global iter:    160/312490 | loss: 1.3306 | ds_loss: 1.3804 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.385
train | epoch   0 | Iter:    164/312490 | global iter:    164/312490 | loss: 1.2943 | ds_loss: 1.3375 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.385
train | epoch   0 | Iter:    168/312490 | global iter:    168/312490 | loss: 1.2939 | ds_loss: 1.3250 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.382
train | epoch   0 | Iter:    172/312490 | global iter:    172/312490 | loss: 1.2342 | ds_loss: 1.2754 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.384
train | epoch   0 | Iter:    176/312490 | global iter:    176/312490 | loss: 1.2110 | ds_loss: 1.2452 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    180/312490 | global iter:    180/312490 | loss: 1.3374 | ds_loss: 1.3836 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.384
train | epoch   0 | Iter:    184/312490 | global iter:    184/312490 | loss: 1.3684 | ds_loss: 1.4130 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.384
train | epoch   0 | Iter:    188/312490 | global iter:    188/312490 | loss: 1.3502 | ds_loss: 1.3910 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    192/312490 | global iter:    192/312490 | loss: 1.3386 | ds_loss: 1.3791 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    196/312490 | global iter:    196/312490 | loss: 1.2437 | ds_loss: 1.2902 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    200/312490 | global iter:    200/312490 | loss: 1.2961 | ds_loss: 1.3419 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.384
train | epoch   0 | Iter:    204/312490 | global iter:    204/312490 | loss: 1.2969 | ds_loss: 1.3438 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.384
train | epoch   0 | Iter:    208/312490 | global iter:    208/312490 | loss: 1.4159 | ds_loss: 1.4492 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    212/312490 | global iter:    212/312490 | loss: 1.2065 | ds_loss: 1.2415 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.383
train | epoch   0 | Iter:    216/312490 | global iter:    216/312490 | loss: 1.3004 | ds_loss: 1.3468 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    220/312490 | global iter:    220/312490 | loss: 1.3708 | ds_loss: 1.4116 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    224/312490 | global iter:    224/312490 | loss: 1.4380 | ds_loss: 1.4708 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.387 | step time: 1.385
train | epoch   0 | Iter:    228/312490 | global iter:    228/312490 | loss: 1.3389 | ds_loss: 1.3760 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.383
train | epoch   0 | Iter:    232/312490 | global iter:    232/312490 | loss: 1.3569 | ds_loss: 1.3824 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    236/312490 | global iter:    236/312490 | loss: 1.2969 | ds_loss: 1.3386 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.385
train | epoch   0 | Iter:    240/312490 | global iter:    240/312490 | loss: 1.2572 | ds_loss: 1.2844 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.395 | step time: 1.388
train | epoch   0 | Iter:    244/312490 | global iter:    244/312490 | loss: 1.2973 | ds_loss: 1.3358 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    248/312490 | global iter:    248/312490 | loss: 1.2088 | ds_loss: 1.2424 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.386
train | epoch   0 | Iter:    252/312490 | global iter:    252/312490 | loss: 1.2497 | ds_loss: 1.2961 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.387 | step time: 1.385
train | epoch   0 | Iter:    256/312490 | global iter:    256/312490 | loss: 1.2340 | ds_loss: 1.2777 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.388 | step time: 1.386
train | epoch   0 | Iter:    260/312490 | global iter:    260/312490 | loss: 1.2839 | ds_loss: 1.3234 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.384
train | epoch   0 | Iter:    264/312490 | global iter:    264/312490 | loss: 1.3696 | ds_loss: 1.4124 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.391
train | epoch   0 | Iter:    268/312490 | global iter:    268/312490 | loss: 1.2842 | ds_loss: 1.3191 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    272/312490 | global iter:    272/312490 | loss: 1.2026 | ds_loss: 1.2332 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.382
train | epoch   0 | Iter:    276/312490 | global iter:    276/312490 | loss: 1.2885 | ds_loss: 1.3346 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.383
train | epoch   0 | Iter:    280/312490 | global iter:    280/312490 | loss: 1.3469 | ds_loss: 1.3743 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.384
train | epoch   0 | Iter:    284/312490 | global iter:    284/312490 | loss: 1.3893 | ds_loss: 1.4292 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    288/312490 | global iter:    288/312490 | loss: 1.2189 | ds_loss: 1.2699 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.384
train | epoch   0 | Iter:    292/312490 | global iter:    292/312490 | loss: 1.2873 | ds_loss: 1.3274 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.384
train | epoch   0 | Iter:    296/312490 | global iter:    296/312490 | loss: 1.2132 | ds_loss: 1.2522 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.383
train | epoch   0 | Iter:    300/312490 | global iter:    300/312490 | loss: 1.3222 | ds_loss: 1.3681 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.386
train | epoch   0 | Iter:    304/312490 | global iter:    304/312490 | loss: 1.2259 | ds_loss: 1.2709 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    308/312490 | global iter:    308/312490 | loss: 1.2279 | ds_loss: 1.2683 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.385
train | epoch   0 | Iter:    312/312490 | global iter:    312/312490 | loss: 1.3175 | ds_loss: 1.3454 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.388 | step time: 1.385
train | epoch   0 | Iter:    316/312490 | global iter:    316/312490 | loss: 1.2428 | ds_loss: 1.2690 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.383
train | epoch   0 | Iter:    320/312490 | global iter:    320/312490 | loss: 1.2520 | ds_loss: 1.2876 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.385
train | epoch   0 | Iter:    324/312490 | global iter:    324/312490 | loss: 1.3035 | ds_loss: 1.3420 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    328/312490 | global iter:    328/312490 | loss: 1.2774 | ds_loss: 1.3119 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.383
train | epoch   0 | Iter:    332/312490 | global iter:    332/312490 | loss: 1.3177 | ds_loss: 1.3493 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.383
train | epoch   0 | Iter:    336/312490 | global iter:    336/312490 | loss: 1.2044 | ds_loss: 1.2350 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.384
train | epoch   0 | Iter:    340/312490 | global iter:    340/312490 | loss: 1.1890 | ds_loss: 1.2387 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.385
train | epoch   0 | Iter:    344/312490 | global iter:    344/312490 | loss: 1.2150 | ds_loss: 1.2499 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    348/312490 | global iter:    348/312490 | loss: 1.3042 | ds_loss: 1.3341 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.396 | step time: 1.387
train | epoch   0 | Iter:    352/312490 | global iter:    352/312490 | loss: 1.4047 | ds_loss: 1.4497 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    356/312490 | global iter:    356/312490 | loss: 1.1688 | ds_loss: 1.2025 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.385
train | epoch   0 | Iter:    360/312490 | global iter:    360/312490 | loss: 1.2513 | ds_loss: 1.3012 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.384
train | epoch   0 | Iter:    364/312490 | global iter:    364/312490 | loss: 1.3021 | ds_loss: 1.3442 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.386
train | epoch   0 | Iter:    368/312490 | global iter:    368/312490 | loss: 1.1446 | ds_loss: 1.1766 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.385
train | epoch   0 | Iter:    372/312490 | global iter:    372/312490 | loss: 1.3227 | ds_loss: 1.3588 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.381 | step time: 1.387
train | epoch   0 | Iter:    376/312490 | global iter:    376/312490 | loss: 1.4799 | ds_loss: 1.5144 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.388 | step time: 1.385
train | epoch   0 | Iter:    380/312490 | global iter:    380/312490 | loss: 1.2927 | ds_loss: 1.3162 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.383
train | epoch   0 | Iter:    384/312490 | global iter:    384/312490 | loss: 1.2605 | ds_loss: 1.3037 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    388/312490 | global iter:    388/312490 | loss: 1.1837 | ds_loss: 1.2221 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.387 | step time: 1.384
train | epoch   0 | Iter:    392/312490 | global iter:    392/312490 | loss: 1.2789 | ds_loss: 1.3250 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.383
train | epoch   0 | Iter:    396/312490 | global iter:    396/312490 | loss: 1.4113 | ds_loss: 1.4552 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.382 | step time: 1.384
train | epoch   0 | Iter:    400/312490 | global iter:    400/312490 | loss: 1.2885 | ds_loss: 1.3211 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    404/312490 | global iter:    404/312490 | loss: 1.2283 | ds_loss: 1.2657 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.385
train | epoch   0 | Iter:    408/312490 | global iter:    408/312490 | loss: 1.3992 | ds_loss: 1.4278 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.387 | step time: 1.385
train | epoch   0 | Iter:    412/312490 | global iter:    412/312490 | loss: 1.1953 | ds_loss: 1.2347 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.387 | step time: 1.386
train | epoch   0 | Iter:    416/312490 | global iter:    416/312490 | loss: 1.3748 | ds_loss: 1.3991 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    420/312490 | global iter:    420/312490 | loss: 1.3546 | ds_loss: 1.3853 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    424/312490 | global iter:    424/312490 | loss: 1.2305 | ds_loss: 1.2766 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.380 | step time: 1.384
train | epoch   0 | Iter:    428/312490 | global iter:    428/312490 | loss: 1.2260 | ds_loss: 1.2752 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    432/312490 | global iter:    432/312490 | loss: 1.4229 | ds_loss: 1.4501 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    436/312490 | global iter:    436/312490 | loss: 1.2744 | ds_loss: 1.3043 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.385
train | epoch   0 | Iter:    440/312490 | global iter:    440/312490 | loss: 1.2510 | ds_loss: 1.2748 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.383 | step time: 1.385
train | epoch   0 | Iter:    444/312490 | global iter:    444/312490 | loss: 1.1355 | ds_loss: 1.1688 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.377 | step time: 1.382
train | epoch   0 | Iter:    448/312490 | global iter:    448/312490 | loss: 1.2449 | ds_loss: 1.2948 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    452/312490 | global iter:    452/312490 | loss: 1.2570 | ds_loss: 1.2968 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.383
train | epoch   0 | Iter:    456/312490 | global iter:    456/312490 | loss: 1.0807 | ds_loss: 1.1158 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.386 | step time: 1.386
train | epoch   0 | Iter:    460/312490 | global iter:    460/312490 | loss: 1.3641 | ds_loss: 1.4077 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.385
train | epoch   0 | Iter:    464/312490 | global iter:    464/312490 | loss: 1.1375 | ds_loss: 1.1643 | lr: 1.0000e-05 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    468/312490 | global iter:    468/312490 | loss: 1.1663 | ds_loss: 1.2034 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.379 | step time: 1.382
train | epoch   0 | Iter:    472/312490 | global iter:    472/312490 | loss: 1.3167 | ds_loss: 1.3643 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.386
train | epoch   0 | Iter:    476/312490 | global iter:    476/312490 | loss: 1.2218 | ds_loss: 1.2575 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    480/312490 | global iter:    480/312490 | loss: 1.3257 | ds_loss: 1.3413 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.383 | step time: 1.388
train | epoch   0 | Iter:    484/312490 | global iter:    484/312490 | loss: 1.1695 | ds_loss: 1.2037 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.384
train | epoch   0 | Iter:    488/312490 | global iter:    488/312490 | loss: 1.3159 | ds_loss: 1.3398 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.386 | step time: 1.384
train | epoch   0 | Iter:    492/312490 | global iter:    492/312490 | loss: 1.2930 | ds_loss: 1.3265 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    496/312490 | global iter:    496/312490 | loss: 1.2527 | ds_loss: 1.2980 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.383 | step time: 1.382
train | epoch   0 | Iter:    500/312490 | global iter:    500/312490 | loss: 1.3060 | ds_loss: 1.3384 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.382 | step time: 1.385
train | epoch   0 | Iter:    504/312490 | global iter:    504/312490 | loss: 1.2269 | ds_loss: 1.2627 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.380 | step time: 1.383
train | epoch   0 | Iter:    508/312490 | global iter:    508/312490 | loss: 1.3227 | ds_loss: 1.3533 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.384
train | epoch   0 | Iter:    512/312490 | global iter:    512/312490 | loss: 1.3049 | ds_loss: 1.3258 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.383 | step time: 1.383
train | epoch   0 | Iter:    516/312490 | global iter:    516/312490 | loss: 1.2140 | ds_loss: 1.2476 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.382 | step time: 1.382
train | epoch   0 | Iter:    520/312490 | global iter:    520/312490 | loss: 1.2218 | ds_loss: 1.2503 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.382 | step time: 1.384
train | epoch   0 | Iter:    524/312490 | global iter:    524/312490 | loss: 1.2566 | ds_loss: 1.2841 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.384 | step time: 1.384
train | epoch   0 | Iter:    528/312490 | global iter:    528/312490 | loss: 1.3304 | ds_loss: 1.3682 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    532/312490 | global iter:    532/312490 | loss: 1.3377 | ds_loss: 1.3792 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.379 | step time: 1.382
train | epoch   0 | Iter:    536/312490 | global iter:    536/312490 | loss: 1.2958 | ds_loss: 1.3162 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.381 | step time: 1.383
train | epoch   0 | Iter:    540/312490 | global iter:    540/312490 | loss: 1.2794 | ds_loss: 1.3068 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    544/312490 | global iter:    544/312490 | loss: 1.2591 | ds_loss: 1.3015 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.385
train | epoch   0 | Iter:    548/312490 | global iter:    548/312490 | loss: 1.2970 | ds_loss: 1.3304 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.383 | step time: 1.384
train | epoch   0 | Iter:    552/312490 | global iter:    552/312490 | loss: 1.3119 | ds_loss: 1.3579 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.388 | step time: 1.385
train | epoch   0 | Iter:    556/312490 | global iter:    556/312490 | loss: 1.2527 | ds_loss: 1.2918 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.384 | step time: 1.383
train | epoch   0 | Iter:    560/312490 | global iter:    560/312490 | loss: 1.3531 | ds_loss: 1.3756 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.383 | step time: 1.385
train | epoch   0 | Iter:    564/312490 | global iter:    564/312490 | loss: 1.2595 | ds_loss: 1.3047 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.395 | step time: 1.385
train | epoch   0 | Iter:    568/312490 | global iter:    568/312490 | loss: 1.2920 | ds_loss: 1.3279 | lr: 9.9999e-06 | scale: 16384.0000 | micro time: 1.385 | step time: 1.382
